form	lemma	POS	morph
ཚེ་	ཚེ་	NOUN
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ལ་	ལ་	ADP
བབ་	བབ་	VERB
ན་	ན་	ADP
སྡིག་པ་	སྡིག་པ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
གང་	གང་	NO_POS
ལགས་	ལགས་	AUX
མངོན་པ་	མངོན་པ་	OTHER
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱང་	ཀྱང་	PART
ལས་ངན་པ་	ལས་ངན་པ་	NOUN
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ཞིག་	ཅིག་	PART
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
དམྱལ་བ་	དམྱལ་བ་	NOUN
ཡང་སོས་	ཡང་སོས་	NO_POS
།		PUNCT
ཐིག་ནག་	ཐིག་ནག་	NO_POS
བསྡུས་འཇོམས་	བསྡུས་འཇོམས་	NO_POS
།		PUNCT
ངུ་འབོད་	ངུ་འབོད་	NOUN
།		PUNCT
ངུ་འབོད་	ངུ་འབོད་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
།		PUNCT
ཚ་བ་	ཚ་བ་	VERB
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཚ་བ་	ཚ་བ་	VERB
།		PUNCT
མནར་མེད་པ་	མནར་མེད་པ་	NO_POS
ར་	ལ་	PART
སྐྱེ་	སྐྱེ་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
མེ་	མེ་	NOUN
མ་	མ་	PART
མུ་	མུ་	NOUN
ར་	ལ་	PART
གྱི་	གི་	PART
འོབས་	འོབས་	NOUN
།		PUNCT
རོ་	རོ་	NOUN
མྱག་	མྱག་	NO_POS
གི་	གི་	PART
འདམ་	འདམ་	NO_POS
།		PUNCT
སྤུ་གྲི་	སྤུ་གྲི་	NOUN
བརྡལ་བ་	བརྡལ་བ་	NO_POS
འི་	གི་	PART
ཐང་	ཐང་	NOUN
།		PUNCT
རལ་གྲི་	རལ་གྲི་	NOUN
ལོ་མ་	ལོ་མ་	NOUN
འི་	གི་	PART
ནགས་	ནགས་	NOUN
།		PUNCT
ཤལ་	ཤལ་	NO_POS
མ་	མ་	PART
རི་	རི་	NOUN
ཡི་	ཡི་	ADP
སྡོང་པོ་	སྡོང་པོ་	NOUN
།		PUNCT
ཐལ་ཚན་	ཐལ་ཚན་	NO_POS
གྱི་	གི་	PART
ཆུ་བོ་	ཆུ་བོ་	NOUN
རབ་མེད་	རབ་མེད་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
བཟོད་པ་	བཟོད་པ་	VERB
འི་	གི་	PART
ཐབས་མེད་པ་	ཐབས་མེད་པ་	NO_POS
།		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
སྐྱོབ་	སྐྱོབ་	VERB
ན་	ན་	ADP
༑		PUNCT
ལས་མ་	ལས་མ་	NO_POS
ཟད་	ཟད་	VERB
བ་	བ་	NOUN
ཐོན་པ་	ཐོན་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
མི་	མི་	PART
འོང་	འོང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གྱི་	གི་	PART
ཁམས་	ཁམས་	NOUN
འདི་	འདི་	DET
མེ་	མེ་	NOUN
ས་	གིས་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
འཇིག་པ་	འཇིག་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཆུ་	ཆུ་	VERB
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
འཇིག་པ་	འཇིག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཡང་	ཀྱང་	PART
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
དམྱལ་བ་པ་	དམྱལ་བ་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
དམྱལ་བ་	དམྱལ་བ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
འདོར་བ་	འདོར་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཏུ་	ལ་	PART
ཡང་	ཀྱང་	PART
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
ཆུ་	ཆུ་	NOUN
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
འཇིག་པ་	འཇིག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
ལྷོ་	ལྷོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ནུབ་	ནུབ་	ADV
དང་	དང་	NO_POS
།		PUNCT
བྱང་	བྱང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱང་ཤར་	བྱང་ཤར་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལྷོ་ནུབ་	ལྷོ་ནུབ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ནུབ་བྱང་	ནུབ་བྱང་	OTHER
དང་	དང་	NO_POS
༑		PUNCT
སྟེང་	སྟེང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
འོག་	འོག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
དམྱལ་བ་	དམྱལ་བ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཐོན་པ་	ཐོན་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
ལས་ངན་པ་	ལས་ངན་པ་	NOUN
འི་	གི་	PART
འཕྲོ་	འཕྲོ་	NOUN
ཆོད་	ཆོད་	VERB
།		PUNCT
ལམ་	གམ་	PART
ནོར་བ་	ནོར་བ་	VERB
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
ཁྱད་	ཁྱད་	NOUN
དུ་མ་	དུ་མ་	ADJ
གསོད་	གསོད་	NO_POS
།		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
འདི་	འདི་	DET
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	ADP
འཕགས་	འཕགས་	VERB
ཀྱང་	ཀྱང་	PART
སྲིད་	སྲིད་	NOUN
།		PUNCT
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
ནི་	ནི་	NO_POS
ས་	ས་	ADP
ལ་	ལ་	ADP
ལྟུང་	ལྟུང་	VERB
ཡང་སྲིད་	ཡང་སྲིད་	OTHER
།		PUNCT
ཆུ་	ཆུ་	NOUN
ཀླུང་	ཀླུང་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ནི་	ནི་	NO_POS
གྱེན་	གྱེན་	NOUN
ལ་	ལ་	ADP
ལྡོག་	ལྡོག་	VERB
ཀྱང་	ཀྱང་	PART
སྲིད་	སྲིད་	NOUN
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ནི་	ནི་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
གནོད་པ་	གནོད་པ་	VERB
རྫུན་	རྫུན་	NOUN
གྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
།		PUNCT
སྨྲ་བ་	སྨྲ་བ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
རྒྱུ་	རྒྱུ་	NOUN
མེད་	མེད་	VERB
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
ཉེ་	ཉེ་	VERB
ས་	གིས་	PART
ཟད་	ཟད་	VERB
ངག་	ངག་	NOUN
ཏུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ལ་	ལ་	ADP
ཉོན་	ཉོན་	VERB
ཅིག་	ཅིག་	PART
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
དཔེ་	དཔེ་	NOUN
ལོང་	ལོང་	VERB
ལ་	ལ་	ADP
། །		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
གནོད་པ་	གནོད་པ་	VERB
མ་	མ་	PART
བྱེད་	བྱེད་	VERB
ཅིག་	ཅིག་	PART
༑		PUNCT
མཚོན་ཆ་	མཚོན་ཆ་	NOUN
ས་	གིས་	PART
མི་	མི་	PART
འཇིགས་	འཇིགས་	VERB
གང་ཡང་	གང་ཡང་	NO_POS
མེད་	མེད་	VERB
། །		PUNCT
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
སྲོག་	སྲོག་	NOUN
ལ་	ལ་	ADP
ཀུན་	ཀུན་	DET
ཀྱང་	ཀྱང་	PART
འཛེམ་	འཛེམ་	NO_POS
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རང་	རང་	PRON
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
གནོད་པ་	གནོད་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
བྱ་	བྱ་	VERB
ན་	ན་	ADP
དགའམཁེ་		NON_WORD
ཆུང་	ཆུང་	VERB
ཞིང་	ཞིང་	SCONJ
ཉེན་	ཉེན་	VERB
ཆེ་བ་	ཆེ་བ་	VERB
ལ་མ་	ལ་མ་	NO_POS
གོལ་བ་	གོལ་བ་	VERB
ར་	ལ་	PART
སོང་	སོང་	VERB
ཞིག་	ཅིག་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
ལ་	ལ་	ADP
གཤོག་	གཤོག་	VERB
རུ་	ལ་	PART
འཛིང་བ་	འཛིང་བ་	NO_POS
འི་	གི་	PART
དོན་མེད་	དོན་མེད་	ADJ
།		PUNCT
ཐང་	ཐང་	NOUN
ཁ་	ཁ་	PRON
ཡངས་པོ་	ཡངས་པོ་	OTHER
ལ་	ལ་	ADP
རྟ་	རྟ་	NOUN
རྐྱང་	རྐྱང་	OTHER
ཐུག་པ་	ཐུག་པ་	VERB
འི་	གི་	PART
དོན་མེད་	དོན་མེད་	ADJ
དོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
རང་	རང་	PRON
གི་	གི་	PART
ས་	ས་	ADP
དང་	དང་	NO_POS
རང་གནས་	རང་གནས་	NOUN
སུ་	སུ་	ADP
སོང་	སོང་	VERB
ཞིག་	ཅིག་	PART
དེངས་	དེངས་	NO_POS
ཤིག་	ཅིག་	PART
བྱེ་	བྱེ་	VERB
ཅིག་	ཅིག་	PART
གལ་ཏེ་	གལ་ཏེ་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
བདར་	བདར་	OTHER
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
ཉན་	ཉན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
ས་	གིས་	PART
འཀྲོལ་		NON_WORD
ཡང་	ཀྱང་	PART
མི་	མི་	PART
ཉན་	ཉན་	VERB
།		PUNCT
བཀུར་སྟི་	བཀུར་སྟི་	NOUN
ས་	གིས་	PART
མཆོད་	མཆོད་	VERB
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
འགྲོ་	འགྲོ་	VERB
ན་	ན་	ADP
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ཆད་པ་	ཆད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ཆད་	ཆད་	VERB
ཀྱིས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
བརླག་པ་	བརླག་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
མཐའ་མེད་པ་	མཐའ་མེད་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
མགོ་བོ་	མགོ་བོ་	NOUN
ཨརྫ་		NON_WORD
ཀ་	ཀ་	DET
འི་	གི་	PART
དོག་པ་	དོག་པ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཚལ་པ་	ཚལ་པ་	NOUN
བདུན་	བདུན་	NUM
དུ་	ལ་	PART
འགས་པ་	འགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གདུག་པ་	གདུག་པ་	ADJ
དྲག་པོ་	དྲག་པོ་	ADJ
ལ་	ལ་	ADP
། །		PUNCT
ཞི་བ་	ཞི་བ་	VERB
ས་	གིས་	PART
ཉེ་བ་		
མི་	མི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ར་	ལ་	PART
། །		PUNCT
འདི་	འདི་	DET
མཁྱེན་	མཁྱེན་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
ཆེན་	ཆེན་	NO_POS
གྱིས་	གིས་	PART
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
ར་	ལ་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
སྐུ་	སྐུ་	NOUN
སྤྲུལ་	སྤྲུལ་	VERB
མཛད་	མཛད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གོང་	གོང་	NOUN
དུ་	ལ་	PART
སྨོས་པ་	སྨོས་པ་	VERB
འི་	གི་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རིག་	རིག་	VERB
སྔགས་	སྔགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྲོ་མོ་	ཁྲོ་མོ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཕྱག་བརྙན་	ཕྱག་བརྙན་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ཐལ་བ་	ཐལ་བ་	NOUN
ར་	ལ་	PART
བརླག་པ་	བརླག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
སྲ་	སྲ་	NOUN
བཅའ་	བཅའ་	VERB
ང་	ང་	PRON
ཡི་	ཡི་	ADP
དཔུང་	དཔུང་	NOUN
། །		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
ང་	ང་	PRON
ཡི་	ཡི་	ADP
དཔུང་	དཔུང་	NOUN
། །		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
བཞི་པོ་	བཞི་པོ་	NUM
ང་	ང་	PRON
ཡི་	ཡི་	ADP
དཔུང་	དཔུང་	NOUN
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ང་	ང་	PRON
ཡི་	ཡི་	ADP
དཔུང་	དཔུང་	NOUN
གྱུར་	གྱུར་	VERB
ན་	ནས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
བརླག་པ་	བརླག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ངེས་	ངེས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
སོང་	སོང་	VERB
ཞིག་	ཅིག་	PART
བྱེ་	བྱེ་	VERB
ཅིག་	ཅིག་	PART
དེངས་	དེངས་	NO_POS
ཤིག་	ཅིག་	PART
ཚངས་པ་	ཚངས་པ་	PROPN
འི་	གི་	PART
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
ཀྱིས་	གིས་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
ར་	ལ་	PART
བརླག་པ་	བརླག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
གྱི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ས་	གིས་	PART
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
ལུས་ངག་	ལུས་ངག་	NOUN
འབིགས་པ་	འབིགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
།		PUNCT
ཁྱབ་འཇུག་	ཁྱབ་འཇུག་	OTHER
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
ཤོག་པ་	ཤོག་པ་	OTHER
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
སོང་	སོང་	VERB
ཞིག་	ཅིག་	PART
བྱེརཅིག་		NON_WORD
དེངས་	དེངས་	NO_POS
ཤིག་	ཅིག་	PART
སརྦ་	སརྦ་	NO_POS
བིགྷྣ་		NON_WORD
གཙྪ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
དྲག་སྔགས་	དྲག་སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
སོ་	སོ་	PART
། །		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
གྲགས་པ་	གྲགས་པ་	VERB
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
གྱིས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
བདེན་	བདེན་	VERB
བདར་	བདར་	OTHER
ཆེན་	ཆེན་	NO_POS
མོ་	མོ་	PRON
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
། །		PUNCT
སྤྱི་		
གཏོར་མ་	གཏོར་མ་	NOUN
དང་	དང་	NO_POS
བདེན་	བདེན་	VERB
བདར་	བདར་	OTHER
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བྱ་	བྱ་	VERB
ན་	ནས་	PART
གདུངས་	གདུངས་	NO_POS
ན་	ན་	ADP
མི་	མི་	PART
ཐུལ་	ཐུལ་	VERB
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
། །།		PUNCT
མངྒ་		NON_WORD
ལཾ་		NON_WORD
།།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
མ་ཕྱི་	མ་ཕྱི་	NOUN
གཅིག་	གཅིག་	NUM
ལས་མ་	ལས་མ་	NO_POS
རྙེད་	རྙེད་	VERB
ལ་	ལ་	ADP
ཡིག་ནོར་	ཡིག་ནོར་	NO_POS
རྣམས་	རྣམས་	DET
བཅོ་	བཅོ་	NUM
ས་	གིས་	PART
ཡོད་	ཡོད་	VERB
།		PUNCT
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
ཅན་	ཅན་	PART
ལ་	ལ་	ADP
རྟགས༷་		NON_WORD
༑		PUNCT
འདི་འདྲ་	འདི་འདྲ་	NO_POS
རེ་	རེ་	DET
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
བློ་ལྡན་	བློ་ལྡན་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
དཔྱོད་	དཔྱོད་	VERB
མཛོད་	མཛོད་	NOUN
།། །།		PUNCT
དཀར་པོ་	དཀར་པོ་	ADJ
རྣམ་	རྣམ་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
གསུང་རབ་	གསུང་རབ་	NOUN
ཁ་སྐོང་	ཁ་སྐོང་	NOUN
པོད་	པོད་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
།		PUNCT
མེས་པོ་	མེས་པོ་	NOUN
འི་	གི་	PART
ཞུལ་	ཞུལ་	NO_POS
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
བཀའ་འབུམ་	བཀའ་འབུམ་	NOUN
།		PUNCT
		
