form	lemma	POS	morph
བཀབ་	བཀབ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བདུན་པ་	བདུན་པ་	NUM
ཡི་དྭགས་	ཡི་དྭགས་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
བརྒྱད་པ་	བརྒྱད་པ་	NUM
ལན་ཆགས་	ལན་ཆགས་	NO_POS
དང་	དང་	NO_POS
གློ་བུ་	གློ་བུ་	OTHER
དུ་	ལ་	PART
ལྷགས་པ་	ལྷགས་པ་	VERB
འི་	གི་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
རྣམས་	རྣམས་	DET
སྦྱིན་	སྦྱིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ན་	ནས་	PART
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡས་པ་	གཡས་པ་	VERB
མཆོག་སྦྱིན་	མཆོག་སྦྱིན་	NOUN
གྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
།		PUNCT
མགྲོན་	མགྲོན་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ལ་	ལ་	ADP
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
།		PUNCT
ནམཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
།		PUNCT
ཨ་བ་	ཨ་བ་	NO_POS
ལོ་	ལོ་	NOUN
ཀི་	ཀི་	ADP
ཏ་	ཏ་	OTHER
		
		
ཞ་	ཞ་	OTHER
		
ཏེ་	སྟེ་	PART
		
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སཾ་		NON_WORD
བྷ་	བྷ་	NO_POS
ར་	ར་	ADP
སཾ་		NON_WORD
བྷ་	བྷ་	NO_POS
ར་	ར་	ADP
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
འི་	གི་	PART
སྣོད་	སྣོད་	NOUN
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
གསུམ་	གསུམ་	NUM
མམ་	གམ་	PART
བདུན་	བདུན་	NUM
བདུན་	བདུན་	NUM
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
རིན་ཆེན་	རིན་ཆེན་	OTHER
མང་	མང་	VERB
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
གཟུགས་	གཟུགས་	NOUN
དམ་པ་	དམ་པ་	VERB
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
འི་	གི་	PART
མགྲོན་	མགྲོན་	NOUN
རྣམས་	རྣམས་	DET
ནད་མེད་	ནད་མེད་	ADJ
ཅིང་	ཅིང་	PART
གཟུགས་	གཟུགས་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
སྐུ་	སྐུ་	NOUN
འབྱམས་	འབྱམས་	NO_POS
ཀླས་	ཀླས་	NO_POS
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
གནོད་པ་	གནོད་པ་	VERB
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
ཕན་པ་	ཕན་པ་	VERB
ར་	ལ་	PART
ལོངས་སྤྱོད་པ་	ལོངས་སྤྱོད་པ་	NOUN
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འཇིགས་པ་	འཇིགས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
གནོད་པ་	གནོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འཇིགས་པ་	འཇིགས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
།		PUNCT
ཁ་	ཁ་	PRON
འབའ་	འབའ་	VERB
མ་	མ་	PART
འི་	གི་	PART
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
གཏོང་བ་	གཏོང་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཚུལ་	ཚུལ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
གཏོང་བ་	གཏོང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དགུ་པ་	དགུ་པ་	ADJ
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
གཞི་	གཞི་	NOUN
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
སྦྱིན་	སྦྱིན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
ཡི་དྭགས་	ཡི་དྭགས་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཆུ་སྦྱིན་པ་	ཆུ་སྦྱིན་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
མགྲོན་	མགྲོན་	NOUN
དེ་དག་	དེ་དག་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
།		PUNCT
ཐུན་མོང་	ཐུན་མོང་	ADJ
དུ་	ལ་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
འང་	ཀྱང་	PART
སྦྱིན་	སྦྱིན་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བསྒོ་བ་	བསྒོ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སེ་གོལ་	སེ་གོལ་	NOUN
བརྡབས་	བརྡབས་	NO_POS
ན་	ནས་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
བྷཱུ་		NON_WORD
ཏ་	ཏ་	OTHER
གཙྪ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
མགྲོན་	མགྲོན་	NOUN
རྣམས་	རྣམས་	DET
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
དེངས་པ་	དེངས་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ན་	ནས་	PART
།		PUNCT
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཏུ་	ལ་	PART
བསྔོ་	བསྔོ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཕྱོགས་སྐྱོང་	ཕྱོགས་སྐྱོང་	NO_POS
དང་	དང་	NO_POS
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ནི་	ནི་	NO_POS
༑		PUNCT
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
གཏོ་	གཏོ་	VERB
གཙང་མ་	གཙང་མ་	ADJ
གཉིས་	གཉིས་	NUM
བཤམས་པ་	བཤམས་པ་	VERB
ཀླུ་གཏོར་	ཀླུ་གཏོར་	NO_POS
ལྟ་	ལྟ་	OTHER
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
ཡི་དམ་	ཡི་དམ་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
བརྟན་པོ་	བརྟན་པོ་	ADJ
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
།		PUNCT
ཕྱོགས་སྐྱོང་བ་	ཕྱོགས་སྐྱོང་བ་	NO_POS
བཅུ་པོ་	བཅུ་པོ་	NUM
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
༑ ༑		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
ཕུལ་བ་	ཕུལ་བ་	VERB
འདི་དག་	འདི་དག་	NO_POS
བཞེས་	བཞེས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
། །		PUNCT
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
བདེན་བྲལ་	བདེན་བྲལ་	NO_POS
སྲིན་པོ་	སྲིན་པོ་	NOUN
འི་	གི་	PART
བདག་	བདག་	PRON
།		PUNCT
ཆུ་བདག་	ཆུ་བདག་	NO_POS
རླུང་	རླུང་	NOUN
བདག་	བདག་	PRON
ནོར་	ནོར་	NOUN
གྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
དབང་ལྡན་	དབང་ལྡན་	NO_POS
ལྷ་	ལྷ་	NOUN
སྟེ་	སྟེ་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
ཚངས་པ་	ཚངས་པ་	PROPN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དང་	དང་	NO_POS
༑ ༑		PUNCT
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
དང་	དང་	NO_POS
གང་དག་	གང་དག་	NO_POS
ས་སྟེང་	ས་སྟེང་	NOUN
ཀླུ་	ཀླུ་	NOUN
། །		PUNCT
རི་	རི་	NOUN
ཡི་	ཡི་	ADP
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
གཙང་མ་	གཙང་མ་	ADJ
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ས་	ས་	ADP
ས་	ས་	ADP
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ཕུལ་བ་	ཕུལ་བ་	VERB
འདི་	འདི་	DET
		
		
ཞ་	ཞ་	OTHER
		
རྣམས་	རྣམས་	DET
		
། །		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དགྱེས་པ་	དགྱེས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
བཞེས་	བཞེས་	VERB
ན་	ནས་	PART
སུ་	སུ་	ADP
། །		PUNCT
རང་རང་	རང་རང་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
བུ་སྨད་	བུ་སྨད་	NOUN
མཛའ་བཤེས་	མཛའ་བཤེས་	OTHER
གཉེན་འདུན་	གཉེན་འདུན་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
ནང་མི་	ནང་མི་	NOUN
དམག་	དམག་	NOUN
དང་	དང་	NO_POS
དཔུང་	དཔུང་	NOUN
བཅའ་	བཅའ་	VERB
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
ཏུ་	ལ་	PART
། །		PUNCT
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
མེ་ཏོག་	མེ་ཏོག་	NOUN
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
བདུག་པ་	བདུག་པ་	NO_POS
ར་	ལ་	PART
བཅའ་	བཅའ་	VERB
། །		PUNCT
བསྟོད་	བསྟོད་	VERB
དང་	དང་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
མར་མེ་	མར་མེ་	NOUN
གུ་	གུ་	VERB
འབུལ་	འབུལ་	NO_POS
ན་	ན་	ADP
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
གསོལ་	གསོལ་	VERB
ཞིང་	ཞིང་	SCONJ
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བསྣམས་	བསྣམས་	NO_POS
ན་	ནས་	PART
སུ་	སུ་	ADP
། །		PUNCT
རང་རང་	རང་རང་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
མཆིས་པ་	མཆིས་པ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨིནྡྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
།		PUNCT
ཡ་	ཡ་	NOUN
མཱ་	མཱ་	NO_POS
ཡ་	ཡ་	NOUN
།		PUNCT
ནཻ་		NON_WORD
ཏྱེ་		NON_WORD
༑		PUNCT
བཱ་	བཱ་	NO_POS
རུ་	ལ་	PART
ཎཱ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
བཱ་	བཱ་	NO_POS
ཡ་	ཡ་	NOUN
བེ་	བེ་	NO_POS
།		PUNCT
ཀུ་	ཀུ་	NO_POS
བེ་	བེ་	NO_POS
རཱ་	རཱ་	NO_POS
ཡ་	ཡ་	NOUN
།		PUNCT
ཨཱི་		NON_WORD
ཤ་	ཤ་	NOUN
ནཱ་	ནཱ་	NO_POS
ཡ་	ཡ་	NOUN
།		PUNCT
ཨུརྡྷཱཾ་		NON_WORD
བྲཧྨ་		NON_WORD
།		PUNCT
སཱུརྻ་		NON_WORD
གྲ་	གྲ་	NOUN
ཧ་	ཧ་	NOUN
།		PUNCT
ཨ་	ཨ་	X
དྷི་པ་	དྷི་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ཡེ་	ཡེ་	ADV
།		PUNCT
ཙནྡྲ་		NON_WORD
ནཀྵ་		NON_WORD
ཏྲ་		NON_WORD
ཨ་	ཨ་	X
དྷི་པ་	དྷི་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ཡེ་	ཡེ་	ADV
ཨེ་	ཨེ་	PART
ཧྱེ་		NON_WORD
ཧི་	ཧི་	NO_POS
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
།		PUNCT
པདྨ་	པདྨ་	NOUN
ཀ་	ཀ་	DET
མ་	མ་	PART
ལཱ་	ལཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྟྭཾ་		NON_WORD
གྱིས་	གིས་	PART
གདན་	གདན་	NOUN
དབུལ་	དབུལ་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ད་	ད་	ADV
ཤ་	ཤ་	NOUN
དིཀ་		NON_WORD
ལོ་ཀ་	ལོ་ཀ་	NO_POS
པཱ་	པཱ་	NO_POS
ལ་	ལ་	ADP
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཞེ་	ཅེས་	PART
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
སྦྱར་	སྦྱར་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
པཱདྱཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
པུཥྤཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
དྷུ་		NON_WORD
པཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
དཱི་		NON_WORD
པཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
གནྡྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱས་		NON_WORD
མཆོད་པ་	མཆོད་པ་	VERB
རྣམས་	རྣམས་	DET
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
།		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ཡ་	ཡ་	NOUN
སྟྭཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
དམ་	དམ་	PART
ལ་	ལ་	ADP
བཞག་པ་	བཞག་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
ཕུལ་བ་	ཕུལ་བ་	VERB
ཕྱོགས་སྐྱོང་བ་	ཕྱོགས་སྐྱོང་བ་	NO_POS
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཛོད་	མཛོད་	NOUN
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨིནྡྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
ཡེ་	ཡེ་	ADV
		
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
ཙནྡྲ་		NON_WORD
ནཀྵ་		NON_WORD
ཏྲ་		NON_WORD
ཨ་	ཨ་	X
དྷི་པ་	དྷི་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ཡེ་	ཡེ་	ADV
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
གྱི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
།		PUNCT
ན་	ན་	ADP
མཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏེ་	སྟེ་	PART
བྷྱོ་		NON_WORD
བི་	བི་	NO_POS
ཤྭ་	ཤྭ་	NO_POS
མུ་	མུ་	NOUN
ཁེ་	ཁེ་	NOUN
བྷྱཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
ཐཱ་		NON_WORD
ཁཾ་		NON_WORD
ཨུངྒ་		NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
སྥ་		NON_WORD
ར་	ར་	ADP
ཎ་		NON_WORD
ཨི་	ཨི་	NO_POS
མཾ་	མཾ་	NO_POS
ག་	ག་	PRON
ག་	ག་	PRON
ན་	ན་	ADP
ཁཾ་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་བ་	དཾ་བ་	NON_WORD
ལིནྟ་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ནས་	PART
སེ་གོལ་	སེ་གོལ་	NOUN
བརྡབས་པ་	བརྡབས་པ་	VERB
གསུམ་	གསུམ་	NUM
མམ་	གམ་	PART
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
ཕུལ་	ཕུལ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སླར་ཡང་	སླར་ཡང་	OTHER
ཨརྒྷཾ་		NON_WORD
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མཆོད་	མཆོད་	VERB
དེ་	དེ་	DET
།		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་བ་	འཆང་བ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
། །		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
གདོན་	གདོན་	NOUN
གྱི་	གི་	PART
བདག་	བདག་	PRON
།		PUNCT
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
གདོན་	གདོན་	NOUN
གྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
བསྟོད་	བསྟོད་	VERB
དེ་	དེ་	DET
ཕྱག་	ཕྱག་	NOUN
ཀྱང་	ཀྱང་	PART
འཚལ་	འཚལ་	VERB
། །		PUNCT
མེ་	མེ་	NOUN
སྟེ་	སྟེ་	PART
བསྲེག་བྱ་	བསྲེག་བྱ་	NO_POS
ཟ་བ་	ཟ་བ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
། །		PUNCT
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
གདོན་	གདོན་	NOUN
གྱི་	གི་	PART
བདག་	བདག་	PRON
།		PUNCT
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
གདོན་	གདོན་	NOUN
གྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
བསྟོད་	བསྟོད་	VERB
དེ་	དེ་	DET
ཕྱག་	ཕྱག་	NOUN
ཀྱང་	ཀྱང་	PART
འཚལ་	འཚལ་	VERB
། །		PUNCT
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
བེ་ཅོན་	བེ་ཅོན་	NO_POS
འཆང་བ་	འཆང་བ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
། །		PUNCT
