form	lemma	POS	morph
འཆད་པ་	འཆད་པ་	VERB
ནོ་	གོ་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
པདྨ་	པདྨ་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
སླ་	སླ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
ཨོཾ་	ཨོཾ་	X
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
ར་	ལ་	PART
ཨོཾ་	ཨོཾ་	X
དཀར་པོ་	དཀར་པོ་	ADJ
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
ཨོཾ་	ཨོཾ་	X
ལ་	ལ་	ADP
ས་	གིས་	PART
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
བསྒོམ་པ་	བསྒོམ་པ་	VERB
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
།།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཧཱུྃ་		NON_WORD
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཧཱུྃ་		NON_WORD
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གསང་བ་	གསང་བ་	VERB
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
བུ་ག་	བུ་ག་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
ཡང་	ཀྱང་	PART
ཧཱུྃ་		NON_WORD
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཟེའུ་འབྲུ་	ཟེའུ་འབྲུ་	NOUN
ལ་	ལ་	ADP
ཨཱཿ་		NON_WORD
ནི་	ནི་	NO_POS
མགྲིན་པ་	མགྲིན་པ་	NOUN
ར་	ལ་	PART
ཨཱཿ་		NON_WORD
དམར་པོ་	དམར་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
མཁའ་	མཁའ་	NOUN
ཨཱཿ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
དམར་པོ་	དམར་པོ་	ADJ
ར་	ལ་	PART
བསྒོམས་	བསྒོམས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
བུ་ག་	བུ་ག་	NOUN
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
ཨཱཿ་		NON_WORD
དམར་པོ་	དམར་པོ་	ADJ
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལེའུ་	ལེའུ་	NOUN
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
བདུན་	བདུན་	NUM
གྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
བསྟན་	བསྟན་	VERB
ཟིན་	ཟིན་	VERB
ཏོ་	གོ་	PART
།། །།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
བརྟག་པ་	བརྟག་པ་	VERB
ཕྱི་མ་	ཕྱི་མ་	ADJ
ལ་ཚིགས་	ལ་ཚིགས་	NO_POS
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
བཞི་	བཞི་	NUM
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
ལྔ་	ལྔ་	NUM
བཞུགས་	བཞུགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
རྫ་	རྫ་	NOUN
སྦྱཽར་		NON_WORD
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
ལས་མ་	ལས་མ་	NO_POS
འོངས་པ་	འོངས་པ་	VERB
ལ་	ལ་	ADP
མཁོ་བ་	མཁོ་བ་	VERB
འི་	གི་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
ཏུ་	ལ་	PART
མ་	མ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཞིག་	ཅིག་	PART
མ་	མ་	PART
ཕྱུང་	ཕྱུང་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	ཡི་	ADP
རང་བ་	རང་བ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
བཞག་	བཞག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
བདུན་	བདུན་	NUM
ལྷག་མ་	ལྷག་མ་	NOUN
བཞུགས་	བཞུགས་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
བླ་མ་	བླ་མ་	NOUN
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
རྣམས་	རྣམས་	DET
གསུང་	གསུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
གཞུང་	གཞུང་	NOUN
བརྟག་པ་	བརྟག་པ་	VERB
གཉིས་པོ་	གཉིས་པོ་	NUM
འདི་	འདི་	DET
ལ་	ལ་	ADP
ཤློ་		NON_WORD
ཀ་	ཀ་	DET
བདུན་	བདུན་	NUM
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
བཞུགས་	བཞུགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཞུང་	གཞུང་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་	རྫོགས་	VERB
ན་	ན་	ADP
ནི་	ནི་	NO_POS
བདུན་	བདུན་	NUM
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བདུན་ཅུ་	བདུན་ཅུ་	NO_POS
རྩ་	རྩ་	NUM
བདུན་	བདུན་	NUM
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ནི་	ནི་	NO_POS
ཐོག་མ་	ཐོག་མ་	NOUN
འི་	གི་	PART
ཨེ་	ཨེ་	PART
ཡང་	ཀྱང་	PART
ཨ་	ཨ་	X
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
བ་	བ་	NOUN
དུ་	ལ་	PART
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
ཨ་	ཨ་	X
འི་	གི་	PART
ཆེ་བ་	ཆེ་བ་	VERB
བསྟན་	བསྟན་	VERB
ལ་	ལ་	ADP
།		PUNCT
མཇུག་	མཇུག་	NOUN
ཏུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ཟེ་འབྲུ་	ཟེ་འབྲུ་	NOUN
ལ་	ལ་	ADP
ཨ་ཞེ་	ཨ་ཞེ་	OTHER
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
ཨ་	ཨ་	X
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
བསྟན་པ་	བསྟན་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
ཉུང་ངུ་	ཉུང་ངུ་	ADJ
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
འདི་	འདི་	DET
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་	རྫོགས་	VERB
ཏེ་	སྟེ་	PART
མཚན་	མཚན་	NOUN
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
སྒྱུ་	སྒྱུ་	NOUN
འཕྱུལ་		NON_WORD
དྲ་བ་	དྲ་བ་	OTHER
འི་	གི་	PART
ཉུང་ངུ་	ཉུང་ངུ་	ADJ
དེ་	དེ་	DET
ན་	ན་	ADP
ཡང་ཐོག་	ཡང་ཐོག་	NOUN
མ་	མ་	NOUN
དེ་ནས་	དེ་ནས་	NO_POS
ནི་	ནི་	NO_POS
ཨ་	ཨ་	X
ཐ་	ཐ་	NOUN
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ཨ་	ཨ་	X
དང་	དང་	NO_POS
།		PUNCT
དབུ་	དབུ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཨ་	ཨ་	X
ནི་	ནི་	NO_POS
ཡིག་འབྲུ་	ཡིག་འབྲུ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
།		PUNCT
ཅེས་	ཅེས་	PART
ཨ་	ཨ་	X
འི་	གི་	PART
ཆེ་བ་	ཆེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཇུག་	མཇུག་	NOUN
ཏུ་	ལ་	PART
ཛྙཱ་ན་	ཛྙཱ་ན་	PROPN
གརྦྷ་		NON_WORD
ཨཱཿ་		NON_WORD
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
བསྡུས་པ་	བསྡུས་པ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
གསུང་	གསུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
དེ་ལྟ་ན་	དེ་ལྟ་ན་	NO_POS
ཡང་	ཀྱང་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
རྫོགས་	རྫོགས་	VERB
ཀྱང་	ཀྱང་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	ཡི་	ADP
རང་བ་	རང་བ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
མེད་	མེད་	VERB
དེ་	དེ་	DET
།		PUNCT
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
དྲ་བ་	དྲ་བ་	OTHER
འི་	གི་	PART
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཨ་	ཨ་	X
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཡི་	ཡི་	ADP
རང་བ་	རང་བ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
མཚན་དོན་	མཚན་དོན་	OTHER
ལ་	ལ་	ADP
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
བཤད་	བཤད་	VERB
ཟིན་	ཟིན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ནི་	ནི་	NO_POS
བུད་མེད་	བུད་མེད་	NOUN
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
ཏེ་	སྟེ་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	OTHER
ཞུས་པ་	ཞུས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རམ་	གམ་	PART
།		PUNCT
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མཉམ་	མཉམ་	VERB
སྦྱོར་	སྦྱོར་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
བུད་མེད་	བུད་མེད་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
འི་	གི་	PART
རྒྱ་	རྒྱ་	NOUN
༑ ༑		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
།		PUNCT
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
དག་	དག་	DET
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
བུད་མེད་	བུད་མེད་	NOUN
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
འཕགས་	འཕགས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
བརྟག་པ་	བརྟག་པ་	VERB
ཕྱི་མ་	ཕྱི་མ་	ADJ
བུད་མེད་	བུད་མེད་	NOUN
གདུལ་བ་	གདུལ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བརྟག་པ་	བརྟག་པ་	VERB
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
རྟོག་པ་	རྟོག་པ་	VERB
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
སྒྲ་	སྒྲ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
༑		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྩེ་མོ་	རྩེ་མོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
མ་	མ་	PART
ཡིན་ཡང་	ཡིན་ཡང་	NO_POS
། །		PUNCT
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
འདི་རུ་	འདི་རུ་	NO_POS
བརྟག་	བརྟག་	VERB
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
སྤྱོད་ཡུལ་	སྤྱོད་ཡུལ་	NOUN
མིན་	མིན་	AUX
། །		PUNCT
སྒྲ་	སྒྲ་	NOUN
རུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ནི་	ནི་	NO_POS
འདི་རུ་	འདི་རུ་	NO_POS
བརྟག་	བརྟག་	VERB
༑		PUNCT
དེ་བ་	དེ་བ་	OTHER
ས་	གིས་	PART
ངོ་མཚར་	ངོ་མཚར་	ADJ
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
། །		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
ས་	གིས་	PART
བརྟག་པ་	བརྟག་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
བཤད་	བཤད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
སུམ་ཅུ་རྩ་གཉིས་	སུམ་ཅུ་རྩ་གཉིས་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕྱུང་བ་	ཕྱུང་བ་	VERB
ནི་	ནི་	NO_POS
འབུམ་ཕྲག་	འབུམ་ཕྲག་	OTHER
ལྔ་པ་	ལྔ་པ་	NUM
བརྟག་པ་	བརྟག་པ་	VERB
སུམ་ཅུ་པ་	སུམ་ཅུ་པ་	OTHER
འི་	གི་	PART
དོན་	དོན་	NOUN
ཟབ་	ཟབ་	VERB
ཅིང་	ཅིང་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
རྣམས་	རྣམས་	DET
བརྟག་པ་	བརྟག་པ་	VERB
ཕྱི་མ་	ཕྱི་མ་	ADJ
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
བསྡུ་	བསྡུ་	VERB
ན་	ནས་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
གུད་	གུད་	VERB
དུ་	ལ་	PART
ཕྱུང་བ་	ཕྱུང་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
། །		PUNCT
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ཡོངས་	ཡོངས་	DET
བསྡུས་པ་	བསྡུས་པ་	VERB
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བརྟག་པ་	བརྟག་པ་	VERB
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
དང་	དང་	NO_POS
ཕྱི་མ་	ཕྱི་མ་	ADJ
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ནི་	ནི་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
དང་	དང་	NO_POS
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ནི་	ནི་	NO_POS
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
གྱི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
སྔ་	སྔ་	NOUN
བརྟག་པ་	བརྟག་པ་	VERB
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
མཇུག་	མཇུག་	NOUN
ཏུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཉིད་	ཉིད་	DET
དེ་	དེ་	DET
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཌཻ་		NON_WORD
བཻ་	བཻ་	NO_POS
ཧ་	ཧ་	NOUN
ཡ་	ཡ་	NOUN
ས་ག་	ས་ག་	NOUN
མ་	མ་	PART
ཎེ་		NON_WORD
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཁམས་	ཁམས་	NOUN
དང་	དང་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བརྟག་	བརྟག་	VERB
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྤྱོད་	སྤྱོད་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
༑ ༑		PUNCT
མཁའ་	མཁའ་	NOUN
འགྲཽ་		NON_WORD
མ་	མ་	PART
ཞེ་	ཅེས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བཤད་	བཤད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དྲ་བ་	དྲ་བ་	OTHER
ནི་	ནི་	NO_POS
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
གྱི་	གི་	PART
ཚོགས་པ་	ཚོགས་པ་	VERB
འམ་	གམ་	PART
		
ཞ་	ཞ་	OTHER
		
བཟབས་	བཟབས་	NO_POS
སམ་	གམ་	PART
		
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
ལོ་	ལོ་	NOUN
། །		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
ནི་	ནི་	NO_POS
སཾ་		NON_WORD
བ་ར་	བ་ར་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
མཉམ་	མཉམ་	VERB
སྦྱོར་	སྦྱོར་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
ཡིན་	ཡིན་	NO_POS
༑ ༑		PUNCT
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཉམ་	མཉམ་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
། །		PUNCT
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
བདེ་བ་	བདེ་བ་	VERB
ས་	གིས་	PART
བདེ་བ་	བདེ་བ་	VERB
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
།		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
		
དེས་ན་	དེས་ན་	NO_POS
		
ཞ་	ཞ་	OTHER
		
དེས་ན་	དེས་ན་	NO_POS
		
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
གམ་	གམ་	PART
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
གམ་	གམ་	PART
།		PUNCT
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
རྗོད་	རྗོད་	VERB
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ན་	ན་	ADP
མཚན་	མཚན་	NOUN
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
ནཱི་		NON_WORD
ཛཱ་	ཛཱ་	NO_POS
