form	lemma	POS	morph
འབྱོར་	འབྱོར་	VERB
འི་	གི་	PART
རབ་བྱེད་	རབ་བྱེད་	OTHER
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
ཊཱི་		NON_WORD
ཀ་	ཀ་	DET
		
ཞ་	ཞ་	OTHER
		
ཁ་སྦྱོར་	ཁ་སྦྱོར་	OTHER
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
འི་	གི་	PART
རབ་བྱེད་	རབ་བྱེད་	OTHER
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
དོན་	དོན་	NOUN
རྟོགས་	རྟོགས་	VERB
མྱུ་གུ་	མྱུ་གུ་	NOUN
		
ལུ་	ལུ་	NO_POS
		
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
རབ་	རབ་	ADV
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
		
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
		
ལུ་	ལུ་	NO_POS
		
ན་མོ་	ན་མོ་	X
གུ་རུ་	གུ་རུ་	PROPN
།		PUNCT
		
དཔལ་	དཔལ་	OTHER
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
དངོ་	དངོ་	NOUN
ཀུན་	ཀུན་	DET
ཡོད་མེད་	ཡོད་མེད་	ADJ
གཉིས་	གཉིས་	NUM
མིན་	མིན་	AUX
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
། །		PUNCT
ཀུན་	ཀུན་	DET
སྤང་རྟེན་	སྤང་རྟེན་	NO_POS
འབྱུང་	འབྱུང་	VERB
སྒྲོ་སྐུར་	སྒྲོ་སྐུར་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
། །		PUNCT
རབ་	རབ་	ADV
རྟོགས་	རྟོགས་	VERB
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ས་	གིས་	PART
ལམ་	གམ་	PART
དེ་	དེ་	DET
འགྲོ་བ་	འགྲོ་བ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
གསུང་	གསུང་	VERB
མཛད་	མཛད་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
སྐུ་བླ་	སྐུ་བླ་	NO_POS
མ་ལ་	མ་ལ་	INTJ
། །		PUNCT
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
གསུང་	གསུང་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
།		PUNCT
ཁ་སྦྱོར་	ཁ་སྦྱོར་	OTHER
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
འི་	གི་	PART
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
དོན་	དོན་	NOUN
། །		PUNCT
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཤ་	ཤ་	VERB
གང་ཡིན་	གང་ཡིན་	NO_POS
༑ ༑		PUNCT
དེ་	དེ་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
བཤད་ཚུལ་	བཤད་ཚུལ་	VERB
སྤྲོས་	སྤྲོས་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
བྲི་	བྲི་	NO_POS
། །		PUNCT
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
རྗོད་	རྗོད་	VERB
བྱེད་སྒྲ་	བྱེད་སྒྲ་	NO_POS
། །		PUNCT
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
གཞན་	གཞན་	DET
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
། །		PUNCT
དོན་	དོན་	NOUN
བཞི་	བཞི་	NUM
སྟོན་པ་	སྟོན་པ་	NOUN
བླ་མ་	བླ་མ་	NOUN
ཡི་	གིས་	PART
། །		PUNCT
གཞན་	གཞན་	DET
དུ་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
མི་	མི་	PART
སྤྲོ་	སྤྲོ་	NO_POS
། །		PUNCT
དགོས་པ་	དགོས་པ་	VERB
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
བཅའ་	བཅའ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཚིག་དོན་	ཚིག་དོན་	NOUN
མཚམས་	མཚམས་	NOUN
སྦྱོར་	སྦྱོར་	VERB
བརྒལ་ལན་	བརྒལ་ལན་	NOUN
བཅའ་	བཅའ་	VERB
། །		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
མདོར་བསྡུས་	མདོར་བསྡུས་	OTHER
ན་	ན་	ADP
།		PUNCT
སྤྱི་དོན་	སྤྱི་དོན་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
བསྟན་	བསྟན་	VERB
། །		PUNCT
འདི་	འདི་	DET
ན་	ན་	ADP
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀྱི་	གི་	PART
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཚིག་	ཚིག་	NOUN
རེ་རེ་	རེ་རེ་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཕྱི་	ཕྱི་	NOUN
དང་	དང་	NO_POS
ནང་	ནང་	NOUN
གི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མཐར་ཐུག་པ་	མཐར་ཐུག་པ་	NOUN
འི་	གི་	PART
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
བཞི་	བཞི་	NUM
བཞི་	བཞི་	NUM
ར་	ལ་	PART
གནས་	གནས་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
མཚོ་སྐྱེས་	མཚོ་སྐྱེས་	OTHER
ཀྱིས་	གིས་	PART
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
དང་	དང་	NO_POS
གསང་བ་	གསང་བ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནང་	ནང་	NOUN
། །		PUNCT
དེ་བཞིན་ཉིད་	དེ་བཞིན་ཉིད་	NOUN
དོན་	དོན་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
བཞི་	བཞི་	NUM
། །		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
		
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཨིནྡྲ་		NON_WORD
བྷཱུ་		NON_WORD
ཏི་	ཏི་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
		
ལུ་	ལུ་	NO_POS
		
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཏི་	ཏི་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
		
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཀླུ་སྒྲུབ་	ཀླུ་སྒྲུབ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཚུལ་	ཚུལ་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
བཤད་པ་	བཤད་པ་	VERB
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱིས་	གིས་	PART
བརྟག་པ་	བརྟག་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
ནུས་	ནུས་	VERB
ཀྱིས་	གིས་	PART
།		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ལུང་	ལུང་	NOUN
ཉིད་	ཉིད་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
རིགས་	རིགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
རེ་ཞིག་	རེ་ཞིག་	NO_POS
གི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
གཞུང་	གཞུང་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
ཐད་ཀ་	ཐད་ཀ་	NOUN
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
དོན་	དོན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ཞིག་	ཅིག་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
འགལ་	འགལ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
སྡེབ་སྦྱོར་	སྡེབ་སྦྱོར་	NOUN
རྣམས་	རྣམས་	DET
རང་	རང་	PRON
གི་	གི་	PART
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱིས་	གིས་	PART
ཇི་ལྟ་		
མཐོང་བ་	མཐོང་བ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བྲིས་	བྲིས་	VERB
ཤིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
།		PUNCT
དགེ་སློང་	དགེ་སློང་	NOUN
སེང་གེ་	སེང་གེ་	NOUN
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
གྱིས་	གིས་	PART
བསྐུལ་	བསྐུལ་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཕན་པ་	ཕན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བཤད་པ་	བཤད་པ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	ADP
སྐྱོན་	སྐྱོན་	NOUN
		
ཅི་	ཅི་	NO_POS
		
ཞ་	ཞ་	OTHER
		
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
		
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
མི་འགལ་བ་	མི་འགལ་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཞུང་	གཞུང་	NOUN
གི་	གི་	PART
ཆ་	ཆ་	NOUN
རིག་པ་	རིག་པ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བརྩེ་བ་	བརྩེ་བ་	VERB
ས་	གིས་	PART
རྩོམ་པ་	རྩོམ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དཔྱོད་པ་	དཔྱོད་པ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
གྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
འདི་	འདི་	DET
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
ནི་	ནི་	NO_POS
གང་ཡིན་	གང་ཡིན་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
རྨོངས་པ་	རྨོངས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
ནི་	ནི་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ལ་	ལ་	ADP
ཕན་པ་	ཕན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བླ་མེད་	བླ་མེད་	ADJ
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འདི་	འདི་	DET
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
རྨོངས་པ་	རྨོངས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
།		PUNCT
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ནི་	ནི་	NO_POS
གང་ཞེ་ན་	གང་ཞེ་ན་	NO_POS
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
མདོ་	མདོ་	NOUN
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ན་	ན་	ADP
།		PUNCT
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཡུལ་མི་	ཡུལ་མི་	NOUN
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
ཀྱི་	གི་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	ADP
གཡེལ་	གཡེལ་	NO_POS
ན་	ན་	ADP
དམ་ཚིག་	དམ་ཚིག་	NOUN
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ས་	གིས་	PART
བརྩོན་པ་	བརྩོན་པ་	VERB
ར་	ལ་	PART
བསྐུལ་བ་	བསྐུལ་བ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
རྨོངས་པ་	རྨོངས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་མ་	ལ་མ་	NO_POS
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
རྟོགས་པ་	རྟོགས་པ་	VERB
ནི་	ནི་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
རྟོགས་པ་	རྟོགས་པ་	VERB
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
བླངས་པ་	བླངས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
ནི་	ནི་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
འོ་	གོ་	PART
།།		PUNCT
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དེ་	དེ་	DET
གང་	གང་	NO_POS
གིས་	གིས་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
ཏེ་	སྟེ་	PART
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
སྔ་ཕྱི་	སྔ་ཕྱི་	ADJ
འབྲེལ་བ་	འབྲེལ་བ་	VERB
ནི་	ནི་	NO_POS
མཚམས་	མཚམས་	NOUN
སྦྱར་བ་	སྦྱར་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	ADP
བརྒལ་བ་	བརྒལ་བ་	VERB
དང་	དང་	NO_POS
སྒྲ་	སྒྲ་	NOUN
ལ་	ལ་	ADP
བརྒལ་བ་	བརྒལ་བ་	VERB
ཁོང་	ཁོང་	PRON
ན་	ནས་	PART
ཕྱུང་	ཕྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ལན་	ལན་	NOUN
དཀྱུས་	དཀྱུས་	NOUN
ཀྱིས་	གིས་	PART
འདེབས་པ་	འདེབས་པ་	VERB
ནི་	ནི་	NO_POS
བརྒལ་བ་	བརྒལ་བ་	VERB
འི་	གི་	PART
ལན་	ལན་	NOUN
གདབ་པ་	གདབ་པ་	VERB
སྟེ་	སྟེ་	PART
འདི་	འདི་	DET
ས་	གིས་	PART
དོན་	དོན་	NOUN
རྣམས་	རྣམས་	DET
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
མདོ་	མདོ་	NOUN
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ན་	ན་	ADP
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
ཡན་ལག་	ཡན་ལག་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
ཏོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྤྱི་དོན་	སྤྱི་དོན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
དགོས་པ་	དགོས་པ་	VERB
དང་	དང་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཏོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
མཐའ་དག་	མཐའ་དག་	DET
འདུ་བ་	འདུ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་ལྟར་	འདི་ལྟར་	NO_POS
གོང་	གོང་	NOUN
དུ་	ལ་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
དབང་	དབང་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
གསུམ་པ་	གསུམ་པ་	NUM
འི་	གི་	PART
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ལ་	ལ་	ADP
དམིགས་	དམིགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མཚན་མ་	མཚན་མ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
དོན་	དོན་	NOUN
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
མཐའ་	མཐའ་	NOUN
གསུམ་	གསུམ་	NUM
ལ་མ་	ལ་མ་	NO_POS
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དུས་རྒྱུན་	དུས་རྒྱུན་	OTHER
དུ་	ལ་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བསྒོམ་པ་	བསྒོམ་པ་	VERB
