form	lemma	POS	morph
འདི་དག་	འདི་དག་	NO_POS
ལ་	ལ་	ADP
ཧཱུྃ་		NON_WORD
བྲིས་	བྲིས་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྐུད་པ་	སྐུད་པ་	VERB
སྔོན་པོ་	སྔོན་པོ་	ADJ
བཞག་ཤ་	བཞག་ཤ་	NO_POS
ར་	ལ་	PART
དུ་	ལ་	PART
དཀར་པོ་	དཀར་པོ་	ADJ
ལ་	ལ་	ADP
བྷྲུཾ་		NON_WORD
།		PUNCT
ལྷོ་	ལྷོ་	NOUN
རུ་	ལ་	PART
སེར་པོ་	སེར་པོ་	ADJ
ལ་	ལ་	ADP
ཨོཾ་	ཨོཾ་	X
།		PUNCT
ནུབ་	ནུབ་	ADV
ཏུ་	ལ་	PART
དམར་པོ་	དམར་པོ་	ADJ
ལ་	ལ་	ADP
ཛྲཱྀཾ་		NON_WORD
།		PUNCT
བྱང་	བྱང་	NOUN
དུ་	ལ་	PART
ལྗང་གུ་	ལྗང་གུ་	NO_POS
ལ་	ལ་	ADP
ཁྃ་		NON_WORD
བྲི་	བྲི་	NO_POS
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བསྒྱུར་པ་	བསྒྱུར་པ་	VERB
འི་	གི་	PART
སྐུད་པ་	སྐུད་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བཞག་	བཞག་	VERB
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
གཅིག་	གཅིག་	NUM
བཤམ་	བཤམ་	NO_POS
།		PUNCT
རང་	རང་	PRON
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
བཟུང་	བཟུང་	NO_POS
ལ་	ལ་	ADP
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
ན་	ནས་	PART
འདུག་	འདུག་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དྲན་པ་	དྲན་པ་	VERB
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
གསལ་	གསལ་	VERB
གདབ་	གདབ་	NO_POS
༑		PUNCT
ཐིག་ཚོན་	ཐིག་ཚོན་	NO_POS
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ར་	ལ་	PART
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཐིག་ཚོན་	ཐིག་ཚོན་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
ལྔ་	ལྔ་	NUM
།		PUNCT
རྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
		
ཞ་	ཞ་	OTHER
		
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
		
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྔོན་པོ་	སྔོན་པོ་	ADJ
འི་	གི་	PART
ཐིག་ཚོན་	ཐིག་ཚོན་	NO_POS
ཧཱུྃ་		NON_WORD
ལས་མི་	ལས་མི་	NOUN
བསྐྱོད་པ་	བསྐྱོད་པ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
༑		PUNCT
དཀར་པོ་	དཀར་པོ་	ADJ
བྷྲཱུཾ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
།		PUNCT
སེར་པོ་	སེར་པོ་	ADJ
ཨཱཾ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རིན་འབྱུང་	རིན་འབྱུང་	OTHER
།		PUNCT
དམར་པོ་	དམར་པོ་	ADJ
ཛྲཱྀཾ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་	འོད་	NOUN
དཔག་མེད་	དཔག་མེད་	ADJ
།		PUNCT
ལྗང་གུ་	ལྗང་གུ་	NO_POS
ཁཾ་		NON_WORD
ལས་དོན་	ལས་དོན་	OTHER
ཡོད་	ཡོད་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ནུས་	ནུས་	VERB
ན་	ན་	ADP
ཞལ་	ཞལ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ཕྱག་	ཕྱག་	NOUN
བཅུ་དྲུག་པ་	བཅུ་དྲུག་པ་	NO_POS
ཡུམ་	ཡུམ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
།		PUNCT
མི་	མི་	PART
ནུས་པ་	ནུས་པ་	VERB
ས་	གིས་	PART
		
ཞ་	ཞ་	OTHER
		
ཀྱང་	ཀྱང་	PART
		
ཕྱག་	ཕྱག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
		
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
དུ་	ལ་	PART
		
ཞ་	ཞ་	OTHER
		
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
དུ་	ལ་	PART
		
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ས་	གིས་	PART
ཆོག་	ཆོག་	VERB
		
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
དང་	དང་	NO_POS
		
ཞ་	ཞ་	OTHER
		
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
དང་	དང་	NO_POS
		
སྐུ་གསུང་ཐུགས་	སྐུ་གསུང་ཐུགས་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་	བརླབ་	NO_POS
		
པ་	པ་	OTHER
།		PUNCT
གཽ་	གཽ་	NO_POS
རཱི་		NON_WORD
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྷ་མོ་	ལྷ་མོ་	NOUN
བཞི་	བཞི་	NUM
ས་	གིས་	PART
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
དགུག་པ་	དགུག་པ་	VERB
ན་	ནས་	PART
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
དེ་ནས་	དེ་ནས་	NO_POS
		
རང་	རང་	PRON
གི་	གི་	PART
མིག་	མིག་	NOUN
གཉིས་	གཉིས་	NUM
མ་	མ་	PART
དང་	དང་	NO_POS
ཊ་	ཊ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
དང་	དང་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
།		PUNCT
མིག་འབྲས་	མིག་འབྲས་	NOUN
		
ཞ་	ཞ་	OTHER
		
གཉིས་	གཉིས་	NUM
		
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
		
ཞ་	ཞ་	OTHER
		
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
		
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
མིག་	མིག་	NOUN
གི་	གི་	PART
རྫི་མ་	རྫི་མ་	NOUN
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
བརྡབ་	བརྡབ་	NO_POS
ཅིང་	ཅིང་	PART
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
བལྟ་བ་	བལྟ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
འབར་བ་	འབར་བ་	VERB
འི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
སྟེ་	སྟེ་	PART
སྟ་གོན་	སྟ་གོན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
ཚོན་	ཚོན་	NOUN
དང་	དང་	NO_POS
སྐུད་པ་	སྐུད་པ་	VERB
ཚོན་	ཚོན་	NOUN
སྐུད་	སྐུད་	NO_POS
ཀྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
རིགས་	རིགས་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ལ་	ལ་	ADP
བསྟིམ་	བསྟིམ་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
ཏེ་	སྟེ་	PART
རིགས་	རིགས་	NOUN
		
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
འི་	གི་	PART
རྒྱ་	རྒྱ་	VERB
གདབ་	གདབ་	NO_POS
།		PUNCT
ཆུ་	ཆུ་	NOUN
བཞི་	བཞི་	NUM
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
རིགས་	རིགས་	NOUN
བདག་	བདག་	PRON
གི་	གི་	PART
དབུ་	དབུ་	NOUN
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ལ་	ལ་	ADP
		
མཆོད་པ་	མཆོད་པ་	VERB
		
ཞ་	ཞ་	OTHER
		
རྣམ་པ་	རྣམ་པ་	NOUN
		
ལྔ་	ལྔ་	NUM
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
པུཥྤེ་		NON_WORD
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
		
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
		
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
		
ཀྱིས་	གིས་	PART
འབུལ་	འབུལ་	NO_POS
		
ཞ་	ཞ་	OTHER
		
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
དབུལ་	དབུལ་	NO_POS
		
།		PUNCT
		
ཁྱོད་	ཁྱོད་	PRON
ནི་	ནི་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
ཚོགས་	ཚོགས་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐོར་	བསྐོར་	VERB
གྱིས་	གིས་	PART
བསྟོད་	བསྟོད་	VERB
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཁྱོད་	ཁྱོད་	PRON
ནི་	ནི་	NO_POS
གྱིས་	གིས་	PART
བསྟོད་	བསྟོད་	VERB
།		PUNCT
		
མི་	མི་	PART
བསྐྱོད་	བསྐྱོད་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཆེ་	ཆེ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
		
བ་	བ་	X
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
		
བསྟོད་པ་	བསྟོད་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བཏུབ་		NON_WORD
		
ཞ་	ཞ་	OTHER
		
བསྟོད་	བསྟོད་	VERB
		
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཨོཾ་	ཨོཾ་	X
		
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
མུ་	མུ་	NOUN
ཁཾ་		NON_WORD
གིས་	གིས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བཏང་	བཏང་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཙི་ཏྲ་	ཙི་ཏྲ་	NO_POS
ས་	ས་	ADP
མ་	མ་	PART
ཡ་མ་	ཡ་མ་	NO_POS
ཏི་	ཏི་	NO_POS
ཀྲ་		NON_WORD
མ་	མ་	PART
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལན་	ལན་	NOUN
བདུན་	བདུན་	NUM
ནམ་	ནམ་	PRON
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
བཟླས་	བཟླས་	NO_POS
།		PUNCT
མཐེ་བོ་	མཐེ་བོ་	NOUN
དང་	དང་	NO_POS
སྲིན་ལག་	སྲིན་ལག་	NO_POS
		
གིས་	གིས་	PART
		
ཞ་	ཞ་	OTHER
		
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
		
ཚོན་	ཚོན་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
རེག་	རེག་	VERB
སྟེ་	སྟེ་	PART
མཉེས་པ་	མཉེས་པ་	VERB
ས་	གིས་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
འོད་	འོད་	NOUN
དུ་	ལ་	PART
ཞུ་	ཞུ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
འི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཚོན་རྩི་	ཚོན་རྩི་	NOUN
དང་	དང་	NO_POS
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
དུ་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
ཚོན་རྩི་	ཚོན་རྩི་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
དེ་ཙམ་	དེ་ཙམ་	NO_POS
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ཆོག་	ཆོག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
རྣམས་	རྣམས་	DET
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
བཟུང་	བཟུང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
དཔལ་	དཔལ་	OTHER
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	ADP
གནས་	གནས་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
གཽ་	གཽ་	NO_POS
རཱིར་		NON_WORD
སྤྲུལ་	སྤྲུལ་	VERB
ལ་	ལ་	ADP
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
ལྔ་པོ་	ལྔ་པོ་	NUM
ནག་པོ་	ནག་པོ་	ADJ
དང་	དང་	NO_POS
དཀར་པོ་	དཀར་པོ་	ADJ
དང་	དང་	NO_POS
སེར་པོ་	སེར་པོ་	ADJ
དང་	དང་	NO_POS
དམར་པོ་	དམར་པོ་	ADJ
དང་	དང་	NO_POS
ལྗང་གུ་	ལྗང་གུ་	NO_POS
རྣམས་	རྣམས་	DET
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
བརྐྱང་	བརྐྱང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
མོ་	མོ་	VERB
ཏེ་	སྟེ་	PART
ཕན་ཚུན་	ཕན་ཚུན་	ADV
རྗེས་སུ་	རྗེས་སུ་	OTHER
རྟོགས་པ་	རྟོགས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
ཕན་ཚུན་	ཕན་ཚུན་	ADV
རྗེས་སུ་	རྗེས་སུ་	OTHER
འགྲོ་	འགྲོ་	VERB
།		PUNCT
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
		
སེམས་	སེམས་	NOUN
སུ་	སུ་	ADP
ཡང་	ཀྱང་	PART
		
ཞ་	ཞ་	OTHER
		
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
ཡང་	ཀྱང་	PART
		
། །		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
བསྒྲིལ་	བསྒྲིལ་	NO_POS
།		PUNCT
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ལ་	ལ་	ADP
དཀྲིས་		NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ས་	གིས་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
གཏོ་	གཏོ་	VERB
ཏེ་	སྟེ་	PART
བཞག་	བཞག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
ཐིག་	ཐིག་	NOUN
དང་	དང་	NO_POS
ཚོན་	ཚོན་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཚོན་	ཚོན་	NOUN
དང་	དང་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
གསལ་	གསལ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
ཐིག་	ཐིག་	NOUN
གིས་	གིས་	PART
ས་གཞི་	ས་གཞི་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གདབ་པ་	གདབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རང་	རང་	PRON
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
ན་	ནས་	PART
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཁ་	ཁ་	PRON
བལྟ་	བལྟ་	VERB
ཏེ་	སྟེ་	PART
དཔལ་	དཔལ་	OTHER
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
།		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
ཤ་	ཤ་	VERB
ན་	ནས་	PART
ནུབ་	ནུབ་	ADV
ཏུ་	ལ་	PART
བལྟ་	བལྟ་	VERB
ལ་	ལ་	ADP
གཽ་	གཽ་	NO_POS
རཱིར་		NON_WORD
སྤྲུལ་	སྤྲུལ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལ་	ལ་	ADP
དཀྲིས་པ་	དཀྲིས་པ་	NON_WORD
འི་	གི་	PART
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
		
ཞ་	ཞ་	OTHER
		
ལྟེའི་		NON_WORD
		
ཐད་ཀ་	ཐད་ཀ་	NOUN
ར་	ལ་	PART
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
ཐིག་	ཐིག་	NOUN
སྐ྄ུད་		NON_WORD
ཀྱི་	གི་	PART
སྣ་	སྣ་	NOUN
ན་	ནས་	PART
བཟུང་	བཟུང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཛ་	ཛ་	OTHER
ཛ་	ཛ་	OTHER
ཛ་	ཛ་	OTHER
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
སློབ་མ་	སློབ་མ་	NOUN
ལ་	ལ་	ADP
གཏད་	གཏད་	VERB
།		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཛ་	ཛ་	OTHER
ཛ་	ཛ་	OTHER
ཛ་	ཛ་	OTHER
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
རྣ་	རྣ་	NOUN
ན་	ནས་	PART
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
ལྟེ་བ་	ལྟེ་བ་	NOUN
འི་	གི་	PART
ཐད་ཀ་	ཐད་ཀ་	NOUN
ར་	ལ་	PART
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
བརྐྱང་	བརྐྱང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡས་པ་	གཡས་པ་	VERB
ས་	གིས་	PART
སྟེང་	སྟེང་	NOUN
ན་	ནས་	PART
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
བཟུང་	བཟུང་	NO_POS
ལ་	ལ་	ADP
གཅུས་	གཅུས་	NO_POS
ཏེ་	སྟེ་	PART
གྱེན་	གྱེན་	NOUN
ལ་	ལ་	ADP
བཏང་	བཏང་	VERB
།		PUNCT
ངག་	ངག་	NOUN
ཏུ་	ལ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ས་	ས་	ADP
མ་	མ་	PART
ཡ་	ཡ་	NOUN
སཱུ་		NON_WORD
ཏྲ་		NON_WORD
མ་ཏི་	མ་ཏི་	PROPN
ཀྲ་		NON_WORD
མ་	མ་	PART
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
།		PUNCT
ཡང་	ཀྱང་	PART
ཐུར་	ཐུར་	NOUN
ལ་	ལ་	ADP
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
གདབ་	གདབ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
སེམས་	སེམས་	NOUN
ཀྱིས་	གིས་	PART
ཐིག་	ཐིག་	NOUN
སྒྲ་	སྒྲ་	NOUN
དེ་ལས་	དེ་ལས་	NO_POS
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
གང་བ་	གང་བ་	VERB
འི་	གི་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་	གཤེགས་	VERB
། །		PUNCT
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
མཛད་	མཛད་	VERB
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ལགས་པ་	ལགས་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
གཤེགས་	གཤེགས་	VERB
གསོལ་བ་	གསོལ་བ་	VERB
ར་	ལ་	PART
། །		PUNCT
ཐིག་སྐུད་	ཐིག་སྐུད་	NO_POS
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
སྐུལ་མ་	སྐུལ་མ་	NO_POS
འདེབས་	འདེབས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སྒྲ་	སྒྲ་	NOUN
དེ་	དེ་	DET
གྲགས་པ་	གྲགས་པ་	VERB
ས་	གིས་	PART
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
གང་བ་	གང་བ་	VERB
ར་	ལ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
