form	lemma	POS	morph
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
བསྲེས་	བསྲེས་	NO_POS
ཏེ་	སྟེ་	PART
བསྔོ་	བསྔོ་	VERB
༼		PUNCT
བརྔོས་	བརྔོས་	NO_POS
༽		PUNCT
པ་	པ་	OTHER
ནི་	ནི་	NO_POS
འཛམ་བུ་	འཛམ་བུ་	NOUN
ཏི་བ་	ཏི་བ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཤ་	ཤ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
དོན་སྙིང་	དོན་སྙིང་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
ཞུན་	ཞུན་	NO_POS
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
བཤམས་	བཤམས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ད་	ད་	NOUN
ནག་	ནག་	VERB
གི་	གི་	PART
འཕན་	འཕན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
དང་	དང་	NO_POS
ལྡ་ལྡི་	ལྡ་ལྡི་	NOUN
ས་	གིས་	PART
མཛེས་པ་	མཛེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
རིལ་བུ་	རིལ་བུ་	OTHER
ས་	གིས་	PART
སྦགས་	སྦགས་	NO_POS
ལ་	ལ་	ADP
ཆང་	ཆང་	NOUN
དང་	དང་	NO_POS
ཆུ་	ཆུ་	VERB
སྦྱངས་པ་	སྦྱངས་པ་	VERB
ནི་	ནི་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
མཆོད་གཏོར་	མཆོད་གཏོར་	OTHER
དངོ་	དངོ་	NOUN
ལ་	ལ་	ADP
བཞི་	བཞི་	NUM
།		PUNCT
རྫ་	རྫ་	NOUN
ཀྱི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
༑		PUNCT
མགྲོན་	མགྲོན་	NOUN
གྱི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
དབུལ་བ་	དབུལ་བ་	VERB
།		PUNCT
བསྟོད་	བསྟོད་	VERB
ཅིང་	ཅིང་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
གཞོལ་བ་	གཞོལ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
རང་ཉིད་	རང་ཉིད་	OTHER
ཡི་དམ་	ཡི་དམ་	NOUN
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
བརྟན་པོ་	བརྟན་པོ་	ADJ
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
མྲྀ་		NON_WORD
ཏེ་	སྟེ་	PART
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ས་	གིས་	PART
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
བསང་	བསང་	OTHER
།		PUNCT
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
དང་	དང་	NO_POS
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་བོ་	བརླབ་བོ་	NO_POS
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
ལ་	ལ་	ADP
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
ཨོཾ་	ཨོཾ་	X
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
གཡས་པ་	གཡས་པ་	VERB
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
ཨཱཿ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
དུམ་བུ་	དུམ་བུ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
རང་	རང་	PRON
ལ་	ལ་	ADP
བསྟན་པ་	བསྟན་པ་	VERB
ཡངས་	ཡངས་	VERB
ཤིང་	ཅིང་	PART
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
ཧཱུྃ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གང་བ་	གང་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
བྱ་ཁྱུང་	བྱ་ཁྱུང་	OTHER
གི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཧོཿ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
ནུས་པ་	ནུས་པ་	VERB
ཕུན་	ཕུན་	NO_POS
གསུམ་	གསུམ་	NUM
ཚོགས་པ་	ཚོགས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
		
པ་	པ་	OTHER
ནི་	ནི་	NO_POS
རྫ་	རྫ་	NOUN
ཀྱིའོ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
དེ་	དེ་	DET
རྫ་	རྫ་	NOUN
ཀྱི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ནོ་	གོ་	PART
		
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
མགྲོན་	མགྲོན་	NOUN
གྱི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
པྃ་		NON_WORD
ལས་སྣ་ཚོགས་	ལས་སྣ་ཚོགས་	NO_POS
པདྨ་	པདྨ་	NOUN
འདབ་མ་	འདབ་མ་	NOUN
བརྒྱད་པ་	བརྒྱད་པ་	NUM
།		PUNCT
རྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
མནན་པ་	མནན་པ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
མཐིང་ནག་	མཐིང་ནག་	NO_POS
དེ་ལས་	དེ་ལས་	NO_POS
འོད་ཟེར་	འོད་ཟེར་	NOUN
འཕྲོས་པ་	འཕྲོས་པ་	VERB
ས་	གིས་	PART
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཚ་	ཚ་	VERB
བཅད་	བཅད་	VERB
།		PUNCT
ཚུ་		
འདུ་	འདུ་	VERB
ཏེ་	སྟེ་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
རྐྱེན་	རྐྱེན་	NOUN
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
འབར་བ་	འབར་བ་	VERB
ཞལ་	ཞལ་	NOUN
གཅིག་	གཅིག་	NUM
ཕྱག་	ཕྱག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
༑		PUNCT
སྐུ་	སྐུ་	NOUN
ཐུང་	ཐུང་	VERB
ཞིང་	ཞིང་	SCONJ
སྦོམ་	སྦོམ་	NO_POS
ལ་	ལ་	ADP
བརྗིད་པ་	བརྗིད་པ་	VERB
།		PUNCT
མིའུ་ཐུང་	མིའུ་ཐུང་	OTHER
གེལ་པ་	གེལ་པ་	NO_POS
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
གཡའ་	གཡའ་	NOUN
གྲི་གུག་	གྲི་གུག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
ས་	གིས་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ཀྱི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
གིས་	གིས་	PART
གང་བ་	གང་བ་	VERB
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
		
གི་	གི་	PART
		
		
ཞ་	ཞ་	OTHER
		
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
འི་	གི་	PART
		
དབུ་	དབུ་	NOUN
ན་	ན་	ADP
རྣམ་འཕྲུལ་	རྣམ་འཕྲུལ་	NOUN
གྱི་	གི་	PART
གཎྜཱི་		NON_WORD
བསྣམས་པ་	བསྣམས་པ་	NO_POS
།		PUNCT
དབུ་སྐྲ་	དབུ་སྐྲ་	OTHER
སེར་པོ་	སེར་པོ་	ADJ
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
བརྫེས་པ་	བརྫེས་པ་	VERB
མེ་མདག་	མེ་མདག་	NO_POS
གི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
ལྟ་	ལྟ་	OTHER
དམར་	དམར་	VERB
ཞིང་	ཞིང་	SCONJ
ཟླུམ་པ་	ཟླུམ་པ་	NO_POS
འི་	གི་	PART
སྤྱན་	སྤྱན་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
།		PUNCT
ཞལ་	ཞལ་	NOUN
མཆེ་བ་	མཆེ་བ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གཙིགས་	གཙིགས་	NO_POS
ཤིང་	ཅིང་	PART
༑		PUNCT
སྨིན་མ་	སྨིན་མ་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
ན་	ན་	ADP
ཁྲོ་གཉེར་	ཁྲོ་གཉེར་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
།		PUNCT
མི་མགོ་	མི་མགོ་	NOUN
སྐམ་པོ་	སྐམ་པོ་	ADJ
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
རློན་པ་	རློན་པ་	VERB
ཁྲག་འཛག་པ་	ཁྲག་འཛག་པ་	NO_POS
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དོ་ཤལ་	དོ་ཤལ་	OTHER
ཅན་	ཅན་	PART
།		PUNCT
རུས་པ་	རུས་པ་	NOUN
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
དྲུག་	དྲུག་	NUM
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
སྦྲུལ་	སྦྲུལ་	NOUN
དང་	དང་	NO_POS
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
།		PUNCT
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
དུ་མ་	དུ་མ་	ADJ
སྤྲོ་བ་	སྤྲོ་བ་	VERB
དང་	དང་	NO_POS
བསྡུ་བ་	བསྡུ་བ་	VERB
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
དུ་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
གཡོན་	གཡོན་	NOUN
དུ་	ལ་	PART
པདྨ་	པདྨ་	NOUN
དང་	དང་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཏྲག་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཨེ་	ཨེ་	PART
ཀ་	ཀ་	DET
ཛཱ་	ཛཱ་	NO_POS
ཊཱི་		NON_WORD
སྔོན་མོ་	སྔོན་མོ་	OTHER
ཞལ་	ཞལ་	NOUN
གཅིག་	གཅིག་	NUM
ཕྱག་	ཕྱག་	NOUN
གཉིས་	གཉིས་	NUM
མ་	མ་	PART
འཛུམ་	འཛུམ་	NO_POS
ཁྲོ་	ཁྲོ་	VERB
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཅན་	ཅན་	PART
༑		PUNCT
ཕྱག་	ཕྱག་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
ས་	གིས་	PART
གང་བ་	གང་བ་	VERB
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
དར་དཀར་	དར་དཀར་	NOUN
གྱི་	གི་	PART
ན་བཟ་	ན་བཟའ་	NOUN
ས་	གིས་	PART
སྟོད་གཡོགས་	སྟོད་གཡོགས་	NOUN
ཤིང་	ཅིང་	PART
།		PUNCT
སྟག་	སྟག་	NOUN
གི་	གི་	PART
ལྤགས་པ་	ལྤགས་པ་	NOUN
འི་	གི་	PART
ཤམ་ཐབས་	ཤམ་ཐབས་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
རུས་པ་	རུས་པ་	NOUN
དང་	དང་	NO_POS
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལྟོ་བ་	ལྟོ་བ་	NOUN
ཡངས་པ་	ཡངས་པ་	ADJ
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཏྲག་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྲག་	ཁྲག་	NOUN
གི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
།		PUNCT
བྷྱོ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
ཀྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
མ་	མ་	PART
བོང་བུ་	བོང་བུ་	NOUN
གྭ་པ་	གྭ་པ་	NO_POS
ལ་	ལ་	ADP
ཞོན་པ་	ཞོན་པ་	VERB
།		PUNCT
		
		
ཞ་	ཞ་	OTHER
		
		
སྐུ་མདོག་	སྐུ་མདོག་	NOUN
སྔོན་	སྔོན་	ADV
ནག་	ནག་	VERB
		
ཞལ་	ཞལ་	NOUN
གཅིག་	གཅིག་	NUM
ཕྱག་	ཕྱག་	NOUN
བཞི་	བཞི་	NUM
མ་	མ་	PART
།		PUNCT
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
ན་	ན་	ADP
རལ་གྲི་	རལ་གྲི་	NOUN
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ན་	ན་	ADP
ཐོད་པ་	ཐོད་པ་	NOUN
།		PUNCT
གཡོན་	གཡོན་	NOUN
གྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
ན་	ན་	ADP
མདུང་	མདུང་	NOUN
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ན་	ན་	ADP
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
སྤྱན་	སྤྱན་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
།		PUNCT
མི་རོ་	མི་རོ་	NOUN
རེངས་པ་	རེངས་པ་	VERB
ཁ་	ཁ་	PRON
ར་	ལ་	PART
བཅུག་	བཅུག་	VERB
ན་	ནས་	PART
ཞལ་	ཞལ་	NOUN
མཆེ་བ་	མཆེ་བ་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གཙིགས་པ་	གཙིགས་པ་	NO_POS
།		PUNCT
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
ཀོ་བ་	ཀོ་བ་	NOUN
ས་	གིས་	PART
སྟོད་གཡོགས་	སྟོད་གཡོགས་	NOUN
ཤིང་	ཅིང་	PART
།		PUNCT
བ་ལང་	བ་ལང་	NOUN
གི་	གི་	PART
ཀོ་བ་	ཀོ་བ་	NOUN
ས་	གིས་	PART
སྨད་གཡོགས་པ་	སྨད་གཡོགས་པ་	NOUN
།		PUNCT
རེ་ལྡེ་	རེ་ལྡེ་	NO_POS
འི་	གི་	PART
ཤམ་ཐབས་	ཤམ་ཐབས་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
ཀླུ་	ཀླུ་	NOUN
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
ས་	གིས་	PART
སྐ་རགས་	སྐ་རགས་	NOUN
བྱ་	བྱ་	VERB
ཤིང་	ཅིང་	PART
ཞབས་	ཞབས་	NOUN
གཉིས་	གཉིས་	NUM
ལྕགས་སྒྲོག་	ལྕགས་སྒྲོག་	OTHER
གིས་	གིས་	PART
མཛེས་པ་	མཛེས་པ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
།		PUNCT
སྙན་	སྙན་	NOUN
གཡས་པ་	གཡས་པ་	VERB
ལ་དུག་	ལ་དུག་	NO_POS
སྦྲུལ་	སྦྲུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
ལ་	ལ་	ADP
སེང་གེ་	སེང་གེ་	NOUN
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
།		PUNCT
དབུ་སྐྲ་	དབུ་སྐྲ་	OTHER
དམར་སེར་	དམར་སེར་	NO_POS
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
འབར་བ་	འབར་བ་	VERB
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
ཁྲག་	ཁྲག་	NOUN
དང་	དང་	NO_POS
ཞག་	ཞག་	NOUN
གི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དང་	དང་	NO_POS
ཟོ་རིས་	ཟོ་རིས་	NO_POS
སུ་	སུ་	ADP
བྲིས་པ་	བྲིས་པ་	VERB
།		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
འི་	གི་	PART
ཐད་	ཐད་	NOUN
ན་	ནས་	PART
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
།		PUNCT
མི་མགོ་	མི་མགོ་	NOUN
སྐམ་པོ་	སྐམ་པོ་	ADJ
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རློན་པ་	རློན་པ་	VERB
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དོན་	དོན་	NOUN
ཤལ་	ཤལ་	NO_POS
ཅན་	ཅན་	PART
།		PUNCT
ལྕམ་དྲལ་	ལྕམ་དྲལ་	NOUN
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
མེ་	མེ་	NOUN
འབར་བ་	འབར་བ་	VERB
འི་	གི་	PART
དབུ་	དབུ་	NOUN
ན་	ན་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
དམ་ཚིག་པ་	དམ་ཚིག་པ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
སྤྱན་	སྤྱན་	NOUN
འདྲེན་པ་	འདྲེན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
འོག་མིན་	འོག་མིན་	PROPN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྣང་	སྣང་	VERB
མཛད་	མཛད་	VERB
ཀྱི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
གནས་	གནས་	NOUN
ན་	ནས་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
ལ་མགོ་	ལ་མགོ་	NO_POS
ཐོད་	ཐོད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཅའ་	བཅའ་	VERB
ན་	ནས་	PART
།		PUNCT
མཛུབ་མོ་	མཛུབ་མོ་	NOUN
གཡབ་	གཡབ་	VERB
ཅིང་	ཅིང་	PART
ངག་	ངག་	NOUN
ཏུ་	ལ་	PART
།		PUNCT
མགོན་པོ་	མགོན་པོ་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
གདན་	གདན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བཞེངས་	བཞེངས་	NO_POS
། །		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
སྙིགས་མ་	སྙིགས་མ་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	ཡི་	ADP
དུས་	དུས་	NOUN
། །		PUNCT
གཤེགས་	གཤེགས་	VERB
ཤིང་	ཅིང་	PART
