form	lemma	POS	morph
རོ་	རོ་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
གཉིས་པ་	གཉིས་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
གཉིས་པ་	གཉིས་པ་	NUM
		
རྐྱེན་	རྐྱེན་	NOUN
ནི་	ནི་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
ཉེས་དམིགས་	ཉེས་དམིགས་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
གསུམ་པ་	གསུམ་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
གསུམ་པ་	གསུམ་པ་	NUM
		
བློ་	བློ་	NOUN
ས་	གིས་	PART
ཐོང་བ་	ཐོང་བ་	NO_POS
འི་	གི་	PART
ཚད་	ཚད་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཆོ་	ཆོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལ་	ལ་	ADP
བློ་	བློ་	NOUN
ལོག་པ་	ལོག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བཞི་པ་	བཞི་པ་	ADJ
		
ཞ་	ཞ་	OTHER
		
བཞི་པ་	བཞི་པ་	ADJ
		
རྟགས་	རྟགས་	NOUN
ནི་	ནི་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཆོ་	ཆོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
བསྒོས་	བསྒོས་	NO_POS
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
འགོས་པ་	འགོས་པ་	NO_POS
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
ལྔ་པ་	ལྔ་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
ལྔ་པ་	ལྔ་པ་	NUM
		
ཚེ་	ཚེ་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
འཚང་རྒྱ་བ་	འཚང་རྒྱ་བ་	NOUN
འི་	གི་	PART
ཚད་	ཚད་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ལུས་	ལུས་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
རྒ་ཤི་	རྒ་ཤི་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲོལ་	གྲོལ་	VERB
ན་	ནས་	PART
།		PUNCT
སྐུ་བཞི་	སྐུ་བཞི་	OTHER
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
		
ལུ་	ལུ་	NO_POS
		
གསུངས་	གསུངས་	VERB
		
།		PUNCT
		
དྲུག་པ་	དྲུག་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
དྲུག་པ་	དྲུག་པ་	NUM
		
ལུང་	ལུང་	NOUN
དུ་མ་	དུ་མ་	ADJ
བསྟན་	བསྟན་	VERB
		
པ་	པ་	OTHER
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
པ་	པ་	OTHER
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
།		PUNCT
		
འབྲས་བུ་	འབྲས་བུ་	NOUN
བཟང་ངན་	བཟང་ངན་	ADJ
གང་ཡང་	གང་ཡང་	NO_POS
འབྱིན་	འབྱིན་	VERB
མི་	མི་	PART
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བདུན་པ་	བདུན་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
བདུན་པ་	བདུན་པ་	NUM
		
བསྔོ་བ་	བསྔོ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
འབྲས་བུ་	འབྲས་བུ་	NOUN
གང་	གང་	NO_POS
དུ་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
སྒྱུར་བ་	སྒྱུར་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བརྒྱད་པ་	བརྒྱད་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
བརྒྱད་པ་	བརྒྱད་པ་	NUM
		
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
གྱ་ནོམ་པ་	གྱ་ནོམ་པ་	ADJ
ལ་	ལ་	ADP
སྨོན་པ་	སྨོན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
དགུ་པ་	དགུ་པ་	ADJ
		
ཞ་	ཞ་	OTHER
		
དགུ་པ་	དགུ་པ་	ADJ
		
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
		
ཀྱི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཀྱི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
		
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བཅུ་པ་	བཅུ་པ་	NUM
		
ཞ་	ཞ་	OTHER
		
བཅུ་པ་	བཅུ་པ་	NUM
		
སེམས་	སེམས་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
བརྩིར་		NON_WORD
བཏུབ་		NON_WORD
བམ་	གམ་	PART
མི་	མི་	PART
བཏུབ་		NON_WORD
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སེམས་	སེམས་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
		
སྣང་སྟོང་	སྣང་སྟོང་	NO_POS
		
ལུ་	ལུ་	NO_POS
		
སྣང་སྟོང་	སྣང་སྟོང་	NO_POS
		
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
ཏུ་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
གཉིས་	གཉིས་	NUM
ཡོད་	ཡོད་	VERB
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
		
ཞ་	ཞ་	OTHER
		
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
		
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
དོན་	དོན་	NOUN
བརྩིར་		NON_WORD
མི་	མི་	PART
བཏུབ་		NON_WORD
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
བཏུབ་		NON_WORD
ན་	ན་	ADP
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཀྱི་	གི་	PART
འགོག་པ་	འགོག་པ་	VERB
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
བརྩིར་		NON_WORD
བཏུབ་པ་	བཏུབ་པ་	NON_WORD
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
		
འགོག་པ་	འགོག་པ་	VERB
སྟེ་	སྟེ་	PART
སྟོང་པ་	སྟོང་པ་	VERB
རྐྱང་པ་	རྐྱང་པ་	NO_POS
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ལྷུང་བ་	ལྷུང་བ་	VERB
ས་	གིས་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
བརྩིར་		NON_WORD
མི་	མི་	PART
བཏུབ་པ་	བཏུབ་པ་	NON_WORD
ར་	ལ་	PART
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
མདོ་	མདོ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
༑		PUNCT
		
ཞ་	ཞ་	OTHER
		
སྣང་སྟོང་	སྣང་སྟོང་	NO_POS
		
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
ཏུ་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
བརྩི་	བརྩི་	NO_POS
ན་	ན་	ADP
ཉེས་བྱས་	ཉེས་བྱས་	NO_POS
ཕྲ་བ་	ཕྲ་བ་	VERB
འི་	གི་	PART
ཕྲ་བ་	ཕྲ་བ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
གོས་པ་	གོས་པ་	VERB
།		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
ཀྱི་	གི་	PART
གཞི་	གཞི་	NOUN
འདུལ་བ་	འདུལ་བ་	VERB
འི་	གི་	PART
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
།		PUNCT
		
དཔའ་བ་	དཔའ་བ་	VERB
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དེ་ལས་	དེ་ལས་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
འི་	གི་	PART
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
ན་	ནས་	PART
རྣམ་མཁྱེན་	རྣམ་མཁྱེན་	NOUN
གྱི་	གི་	PART
བ་	བ་	NOUN
གྱི་	གི་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
མངོན་པ་	མངོན་པ་	VERB
འི་	གི་	PART
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
༑		PUNCT
		
ཞ་	ཞ་	OTHER
		
དཔའ་བ་	དཔའ་བ་	VERB
ར་	ལ་	PART
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
།		PUNCT
		
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
རྣམས་	རྣམས་	DET
		
ལུ་	ལུ་	NO_POS
		
རྣམས་	རྣམས་	DET
		
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
ཚང་བ་	ཚང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
།		PUNCT
		
རང་སེམས་	རང་སེམས་	NOUN
ཀྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
		
ཞ་	ཞ་	OTHER
		
ས་བོན་	ས་བོན་	NOUN
		
ཚང་	ཚང་	VERB
ངམ་	གམ་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
སེམས་	སེམས་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ཆ་	ཆ་	NOUN
རྐྱང་པ་	རྐྱང་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
ངོ་འཕྲོད་པ་	ངོ་འཕྲོད་པ་	NO_POS
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ཚང་	ཚང་	VERB
དུ་	ལ་	PART
མི་	མི་	PART
བཏུབ་		NON_WORD
།		PUNCT
སེམས་	སེམས་	NOUN
རིག་	རིག་	VERB
སྟོང་	སྟོང་	NUM
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
ལ་	ལ་	ADP
༑		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
ཚང་	ཚང་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
སེམས་	སེམས་	NOUN
སྟོང་	སྟོང་	NUM
ཚང་	ཚང་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
		
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
		
གི་	གི་	PART
དོན་	དོན་	NOUN
		
ཞ་	ཞ་	OTHER
		
གི་	གི་	PART
དོན་	དོན་	NOUN
		
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
ན་	ན་	ADP
མངོན་	མངོན་	VERB
འགྱུར་	འགྱུར་	VERB
དུ་	ལ་	PART
ཚང་བ་	ཚང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
༑		PUNCT
		
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
།		PUNCT
		
མཆོག་	མཆོག་	ADJ
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
		
ཞ་	ཞ་	OTHER
		
སེམས་	སེམས་	NOUN
		
བླ་མ་	བླ་མ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡི་དམ་	ཡི་དམ་	NOUN
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐོབ་	ཐོབ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
ཕྱེ་བ་	ཕྱེ་བ་	VERB
ལས་མི་	ལས་མི་	NOUN
འབྱུང་	འབྱུང་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དང་	དང་	NO_POS
ཡི་དམ་	ཡི་དམ་	NOUN
དང་	དང་	NO_POS
དུས་གསུམ་	དུས་གསུམ་	OTHER
གྱི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
འཁོར་འདས་	འཁོར་འདས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
དུ་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
༑		PUNCT
		
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
།		PUNCT
		
བླ་མ་	བླ་མ་	NOUN
མཚན་ཉིད་པ་	མཚན་ཉིད་པ་	NOUN
ར་	ལ་	PART
གང་	གང་	NO_POS
གིས་	གིས་	PART
འགྲོ་	འགྲོ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀྱི་	གི་	PART
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
དབང་	དབང་	NOUN
བཞི་	བཞི་	NUM
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
མ་	མ་	PART
ལོག་པ་	ལོག་པ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ཞིག་	ཅིག་	PART
བླ་མ་	བླ་མ་	NOUN
མཚན་ཉིད་པ་	མཚན་ཉིད་པ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མ་	མ་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
ཇི་ལྟ་		
གང་ཟག་	གང་ཟག་	NOUN
བཟང་	བཟང་	VERB
ཡང་	ཀྱང་	PART
བླ་མ་	བླ་མ་	NOUN
བཏགས་པ་བ་	བཏགས་པ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
མཁན་པོ་	མཁན་པོ་	NOUN
མཚན་ཉིད་པ་	མཚན་ཉིད་པ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	ADP
རབ་ཏུ་	རབ་ཏུ་	NO_POS
མ་བྱུང་བ་	མ་བྱུང་བ་	NO_POS
ལ་	ལ་	ADP
མཁན་པོ་	མཁན་པོ་	NOUN
མཚན་ཉིད་པ་	མཚན་ཉིད་པ་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
མཁན་པོ་	མཁན་པོ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཀྱང་	ཀྱང་	PART
བཏགས་པ་བ་	བཏགས་པ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
།		PUNCT
དབང་མ་	དབང་མ་	NO_POS
བསྐུར་	བསྐུར་	NO_POS
ལ་	ལ་	ADP
བླ་མ་	བླ་མ་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
རབ་བྱུང་	རབ་བྱུང་	NOUN
མིན་	མིན་	AUX
ལ་	ལ་	ADP
མཁན་པོ་	མཁན་པོ་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
མེད་	མེད་	VERB
ལ་	ལ་	ADP
དགེ་	དགེ་	NOUN
རྒྱུན་	རྒྱུན་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
སྐྱབས་འགྲོ་	སྐྱབས་འགྲོ་	OTHER
མེད་	མེད་	VERB
ན་	ན་	ADP
ཆོས་པ་	ཆོས་པ་	NOUN
མིན་	མིན་	AUX
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡང་	ཀྱང་	PART
དེ་	དེ་	DET
ལགས་	ལགས་	AUX
།		PUNCT
		
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
།		PUNCT
		
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
གསུང་	གསུང་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
བསྒོམ་	བསྒོམ་	VERB
གསུམ་	གསུམ་	NUM
ཚང་བ་	ཚང་བ་	VERB
སྲིད་	སྲིད་	NOUN
དམ་	དམ་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
སྐྱེ་	སྐྱེ་	NOUN
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ལ་	ལ་	ADP
ཚང་བ་	ཚང་བ་	VERB
མེད་	མེད་	VERB
།		PUNCT
		
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
གསུང་	གསུང་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
།		PUNCT
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
བསྒོམ་	བསྒོམ་	VERB
གསུམ་	གསུམ་	NUM
ཚང་བ་	ཚང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ར་	ལ་	PART
བཏུབ་		NON_WORD
།		PUNCT
གསུང་	གསུང་	VERB
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
དེ་	དེ་	DET
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
གསུང་	གསུང་	VERB
གི་	གི་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བཅོ་ལྔ་པ་	བཅོ་ལྔ་པ་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱིས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
གང་	གང་	NO_POS
ཟབ་	ཟབ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ལུ་	ལུ་	NO_POS
		
བཅོ་ལྔ་པ་	བཅོ་ལྔ་པ་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱིས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
གང་	གང་	NO_POS
ཟབ་	ཟབ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ཁྲི་	ཁྲི་	NUM
བཞི་	བཞི་	NUM
སྟོང་	སྟོང་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
གང་	གང་	NO_POS
ཟབ་	ཟབ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
		
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
		
སོ་སོ་	སོ་སོ་	PRON
		
ལུ་	ལུ་	NO_POS
		
སོ་སོ་	སོ་སོ་	PRON
		
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ལ་	ལ་	ADP
ལྟོ་	ལྟོ་	VERB
ན་	ནས་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
ཟབ་པ་	ཟབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ཐུན་མོང་	ཐུན་མོང་	ADJ
དུ་	ལ་	PART
གཞན་	གཞན་	DET
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
ཟབ་པ་	ཟབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
བཅུ་དྲུག་པ་	བཅུ་དྲུག་པ་	NO_POS
		
ཞ་	ཞ་	OTHER
		
བཅུ་དྲུག་པ་	བཅུ་དྲུག་པ་	NO_POS
		
སེམས་	སེམས་	NOUN
		
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
		
ཞ་	ཞ་	OTHER
		
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
		
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
འབྱུང་	འབྱུང་	VERB
ངམ་	གམ་	PART
མི་	མི་	PART
འབྱུང་	འབྱུང་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
སྟོང་པ་	སྟོང་པ་	VERB
རྐྱང་པ་	རྐྱང་པ་	NO_POS
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མི་	མི་	PART
འབྱུང་	འབྱུང་	VERB
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
སྟོང་པ་	སྟོང་པ་	VERB
མི་	མི་	PART
འབྱུང་	འབྱུང་	VERB
།		PUNCT
		
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
རྟོགས་	རྟོགས་	VERB
ན་	ན་	ADP
འཚང་རྒྱ་བ་	འཚང་རྒྱ་བ་	NOUN
