form	lemma	POS	morph
དོར་	དོར་	VERB
གྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
མ་གཏོགས་པ་	མ་གཏོགས་པ་	NO_POS
བདག་མེད་	བདག་མེད་	ADJ
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
ཁྱད་པར་	ཁྱད་པར་	NOUN
མི་	མི་	PART
བཞེད་	བཞེད་	VERB
དེ་	དེ་	DET
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཀྱི་	གི་	PART
ས་	ས་	ADP
ལ་	ལ་	ADP
སློབ་པ་	སློབ་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱི་	གི་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འདི་	འདི་	DET
		
ཞ་	ཞ་	OTHER
		
འདི་	འདི་	DET
		
ལ་	ལ་	ADP
བསླབ་པ་	བསླབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གང་དག་	གང་དག་	NO_POS
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྙམ་	སྙམ་	VERB
དང་	དང་	NO_POS
།།		PUNCT
རང་	རང་	PRON
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
འགྱུར་	འགྱུར་	VERB
འདོད་པ་	འདོད་པ་	VERB
"།

།"		PUNCT
བཟོད་པ་	བཟོད་པ་	VERB
འདི་	འདི་	DET
ལ་མ་	ལ་མ་	NO_POS
བརྟེན་	བརྟེན་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
བཞེད་	བཞེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
དེ་	དེ་	DET
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ངེས་པ་		
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
གང་ཟག་	གང་ཟག་	NOUN
གང་	གང་	NO_POS
ལ་	ལ་	ADP
སྐྱེ་	སྐྱེ་	NOUN
ན་	ན་	ADP
།		PUNCT
གླིང་	གླིང་	NOUN
གསུམ་	གསུམ་	NUM
		
དུ་	ལ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
གྱི་	གི་	PART
		
སྐྱེས་པ་	སྐྱེས་པ་	VERB
དང་	དང་	NO_POS
བུད་མེད་	བུད་མེད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
འདོད་ཁམས་	འདོད་ཁམས་	NOUN
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རིགས་	རིགས་	NOUN
དྲུག་	དྲུག་	NUM
ལ་	ལ་	ADP
སྐྱེ་	སྐྱེ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
སྔོན་	སྔོན་	ADV
མི་	མི་	PART
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
ཚོགས་ལམ་	ཚོགས་ལམ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
།		PUNCT
འདོད་ཁམས་	འདོད་ཁམས་	NOUN
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
གང་	གང་	NO_POS
དུ་	ལ་	PART
སྐྱེ་	སྐྱེ་	VERB
ཀྱང་	ཀྱང་	PART
སྐྱེ་	སྐྱེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཐུན་མོང་	ཐུན་མོང་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
དུད་འགྲོ་	དུད་འགྲོ་	NOUN
འི་	གི་	PART
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཀླུ་	ཀླུ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
མཐོང་	མཐོང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ས་	ས་	ADP
གང་	གང་	NO_POS
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ན་	ADP
།		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
ས་	ས་	ADP
དྲུག་	དྲུག་	NUM
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
ཉེར་བསྡོགས་	ཉེར་བསྡོགས་	NO_POS
མི་ལྕོགས་པ་	མི་ལྕོགས་པ་	NO_POS
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
དངོས་གཞི་	དངོས་གཞི་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དངོས་གཞི་	དངོས་གཞི་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
བསམ་གཏན་	བསམ་གཏན་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
དངོས་གཞི་	དངོས་གཞི་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྔ་	སྔ་	NOUN
		
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
		
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
མ་	མ་	PART
བྲལ་	བྲལ་	VERB
ན་	ན་	ADP
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
ཉེར་བསྡོགས་	ཉེར་བསྡོགས་	NO_POS
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ལ་	ལ་	ADP
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
ལ་	ལ་	ADP
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
བྲལ་	བྲལ་	VERB
ན་	ན་	ADP
དངོས་གཞི་	དངོས་གཞི་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
རང་	རང་	PRON
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཚོགས་	ཚོགས་	NOUN
ན་	ན་	ADP
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ནི་	ནི་	NO_POS
བསམ་གཏན་	བསམ་གཏན་	NOUN
ས་	ས་	ADP
དྲུག་པོ་	དྲུག་པོ་	NUM
གང་རུང་	གང་རུང་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
བསེ་རུ་	བསེ་རུ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ནི་	ནི་	NO_POS
བསམ་གཏན་	བསམ་གཏན་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
འི་	གི་	PART
དངོས་གཞི་	དངོས་གཞི་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
སྦྱོར་ལམ་	སྦྱོར་ལམ་	NOUN
ནི་	ནི་	NO_POS
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ན་རེ་	ན་རེ་	ADP
།		PUNCT
སྟོན་	སྟོན་	VERB
དང་	དང་	NO_POS
བསེ་རུ་	བསེ་རུ་	NOUN
བྱང་ཆུབ་པ་	བྱང་ཆུབ་པ་	NOUN
། །		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
མཐའ་	མཐའ་	NOUN
བརྟེན་	བརྟེན་	VERB
ཞེ་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་པ་	ཆེན་པོ་པ་	ADJ
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
བསམ་གཏན་	བསམ་གཏན་	NOUN
བཞི་པོ་	བཞི་པོ་	NUM
གང་རུང་	གང་རུང་	NOUN
གི་	གི་	PART
དངོས་གཞི་	དངོས་གཞི་	NOUN
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འང་	ཀྱང་	PART
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
གྲངས་	གྲངས་	NOUN
ངེས་པ་	ངེས་པ་	VERB
མདོ་སྡེ་པ་	མདོ་སྡེ་པ་	NOUN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
གཟུང་བ་	གཟུང་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
།		PUNCT
དྲོད་	དྲོད་	NOUN
རྩེ་མོ་	རྩེ་མོ་	NOUN
བཟོད་པ་	བཟོད་པ་	VERB
གསུམ་	གསུམ་	NUM
།		PUNCT
འཛིན་པ་	འཛིན་པ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
སྟེ་	སྟེ་	PART
བཞི་	བཞི་	NUM
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
གཟུང་བ་	གཟུང་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
།		PUNCT
ཆུང་ངུ་	ཆུང་ངུ་	ADJ
སྣང་བ་	སྣང་བ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
དྲོད་	དྲོད་	NOUN
།		PUNCT
འབྲིང་	འབྲིང་	NOUN
སྣང་བ་	སྣང་བ་	VERB
མཆེད་པ་	མཆེད་པ་	VERB
རྩེ་མོ་	རྩེ་མོ་	NOUN
།		PUNCT
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྟོགས་པ་	རྟོགས་པ་	VERB
བརྟན་པ་	བརྟན་པ་	VERB
བཟོད་པ་	བཟོད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་པ་	ཆེན་པོ་པ་	ADJ
ཁ་ཅིག་	ཁ་ཅིག་	PRON
དྲོད་	དྲོད་	NOUN
དང་	དང་	NO_POS
རྩེ་མོ་	རྩེ་མོ་	NOUN
ས་	གིས་	PART
གཟུང་བ་	གཟུང་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
བཟོད་པ་	བཟོད་པ་	VERB
དང་	དང་	NO_POS
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
གིས་	གིས་	PART
འཛིན་པ་	འཛིན་པ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
གཟུང་བ་	གཟུང་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
དྲོད་	དྲོད་	NOUN
།		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བྱང་བ་	བྱང་བ་	VERB
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
གཟུང་བ་	གཟུང་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
རྩེ་མོ་	རྩེ་མོ་	NOUN
།		PUNCT
འཛིན་པ་	འཛིན་པ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
གང་ཟག་	གང་ཟག་	NOUN
རྫས་ཡོད་	རྫས་ཡོད་	NO_POS
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
འཛིན་པ་	འཛིན་པ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ནི་	ནི་	NO_POS
བཟོད་པ་	བཟོད་པ་	VERB
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
བཏགས་	བཏགས་	VERB
ཡོད་	ཡོད་	VERB
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
འཛིན་པ་	འཛིན་པ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ནི་	ནི་	NO_POS
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
གོ་	གོ་	VERB
ཞེ་	ཅེས་	PART
བཞེད་	བཞེད་	VERB
དེ་	དེ་	DET
།		PUNCT
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གཞི་	གཞི་	NOUN
དང་	དང་	NO_POS
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
གཉེན་པོ་	གཉེན་པོ་	NOUN
ཡི་	གིས་	PART
། །		PUNCT
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
༑ ༑		PUNCT
རྨོངས་	རྨོངས་	VERB
དང་	དང་	NO_POS
ཕུང་	ཕུང་	VERB
སོགས་	སོགས་	DET
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
གིས་	གིས་	PART
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
དགུ་	དགུ་	NUM
།།		PUNCT
རང་དབང་	རང་དབང་	NOUN
བདག་	བདག་	PRON
སོགས་	སོགས་	DET
ངོ་བོ་	ངོ་བོ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཕུང་	ཕུང་	VERB
སོགས་	སོགས་	DET
རྟེན་	རྟེན་	NOUN
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
། །		PUNCT
རྫ་	རྫ་	NOUN
དང་	དང་	NO_POS
བཏགས་པ་	བཏགས་པ་	VERB
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
། །		PUNCT
འཛིན་པ་	འཛིན་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
འདོད་	འདོད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ངེས་འབྱེད་	ངེས་འབྱེད་	NO_POS
འདི་དག་	འདི་དག་	NO_POS
མངོན་པ་	མངོན་པ་	VERB
གོང་འོག་	གོང་འོག་	OTHER
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བཟོད་པ་	བཟོད་པ་	VERB
མ་	མ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ཆེ་	ཆེ་	VERB
འབྲིང་	འབྲིང་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
ཕྱེ་བ་	ཕྱེ་བ་	VERB
མེད་	མེད་	VERB
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
ལ་	ལ་	ADP
རྒྱུན་	རྒྱུན་	NOUN
མི་	མི་	PART
བཞེད་	བཞེད་	VERB
དེ་	དེ་	DET
།		PUNCT
མཛོད་	མཛོད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཇི་ལྟ་		
བཟོད་	བཟོད་	VERB
ཆེན་	ཆེན་	NO_POS
སྐད་ཅིག་མ་	སྐད་ཅིག་མ་	ADJ
། །		PUNCT
གཅིག་	གཅིག་	NUM
ཡིན་	ཡིན་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
།		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
འདི་	འདི་	DET
ལ་	ལ་	ADP
སྟན་གཅིག་པ་	སྟན་གཅིག་པ་	NO_POS
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ངེས་འབྱེད་	ངེས་འབྱེད་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
བཞི་	བཞི་	NUM
ཀ་ལ་	ཀ་ལ་	NO_POS
ཆེ་	ཆེ་	VERB
འབྲིང་	འབྲིང་	NOUN
ཆུང་	ཆུང་	VERB
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
སུ་	སུ་	ADP
བཞེད་	བཞེད་	VERB
དེ་	དེ་	DET
།		PUNCT
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཆུང་	ཆུང་	VERB
དང་	དང་	NO_POS
འབྲིང་	འབྲིང་	NOUN
དང་	དང་	NO_POS
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡི་	གིས་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
རྒྱུན་	རྒྱུན་	NOUN
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ངེས་འབྱེད་	ངེས་འབྱེད་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
བཞི་པོ་	བཞི་པོ་	NUM
དེ་	དེ་	DET
བློ་	བློ་	NOUN
གང་	གང་	NO_POS
དུ་	ལ་	PART
འདུ་	འདུ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
འདི་	འདི་	DET
ལ་ཁ་	ལ་ཁ་	NOUN
ཅིག་	ཅིག་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
མངོན་སུམ་	མངོན་སུམ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
བརྒྱད་	བརྒྱད་	NUM
སྟོང་	སྟོང་	NUM
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
ར་	ལ་	PART
ངེས་པ་		
འབྱེད་པ་	འབྱེད་པ་	VERB
འི་	གི་	PART
ཆ་	ཆ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ན་	ན་	ADP
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
རྟོག་	རྟོག་	VERB
བཅའ་	བཅའ་	VERB
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
གསལ་སྣང་	གསལ་སྣང་	PROPN
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
མི་རིགས་	མི་རིགས་	NOUN
ཞེ་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
འདི་	འདི་	DET
བརྟག་	བརྟག་	VERB
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འང་	ཀྱང་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
མངོན་སུམ་	མངོན་སུམ་	NOUN
བཏགས་པ་བ་	བཏགས་པ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
མིང་	མིང་	NOUN
ལ་	ལ་	ADP
མི་	མི་	PART
བརྩད་	བརྩད་	NO_POS
།		PUNCT
མཚན་ཉིད་པ་	མཚན་ཉིད་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
མཐའ་དག་	མཐའ་དག་	DET
གི་	གི་	PART
མངོན་སུམ་	མངོན་སུམ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
སྦྱོར་ལམ་	སྦྱོར་ལམ་	NOUN
དུ་	ལ་	PART
ཉི་ཚེ་བ་	ཉི་ཚེ་བ་	OTHER
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
སྙམ་	སྙམ་	VERB
ན་	ན་	ADP
།		PUNCT
སྔ་	སྔ་	NOUN
མ་	མ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
མཐོང་	མཐོང་	VERB
ན་	ན་	ADP
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
གྱི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
ཞུགས་	ཞུགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
ས་	གིས་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
དུ་	ལ་	PART
འཇོག་	འཇོག་	VERB
ན་	ན་	ADP
སྒོམ་ལམ་	སྒོམ་ལམ་	NOUN
ཀྱང་	ཀྱང་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
དུ་ཐལ་	དུ་ཐལ་	NO_POS
ལོ་	ལོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྔ་	སྔ་	NOUN
མ་	མ་	PART
མཐོང་བ་	མཐོང་བ་	VERB
འི་	གི་	PART
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
ས་	གིས་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
དུ་	ལ་	PART
བཤད་	བཤད་	VERB
ཀྱི་	གི་	PART
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
ས་	གིས་	PART
མཐོང་ལམ་	མཐོང་ལམ་	NOUN
དུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
མེད་	མེད་	VERB
