form	lemma	POS	morph
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
འདི་	འདི་	DET
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
སྲོག་གཅོད་པ་	སྲོག་གཅོད་པ་	NOUN
སྤྱི་	སྤྱི་	DET
ཙམ་	ཙམ་	DET
ཆོས་མ་	ཆོས་མ་	NO_POS
ཡིན་མོད་	ཡིན་མོད་	NO_POS
།		PUNCT
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
རིག་བྱེད་	རིག་བྱེད་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་པ་	བྱུང་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ཕུན་ཚོགས་པ་	ཕུན་ཚོགས་པ་	ADJ
ས་	གིས་	PART
གསད་པ་	གསད་པ་	VERB
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
སྙམ་	སྙམ་	VERB
ན་མ་	ན་མ་	PROPN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
ལ་	ལ་	ADP
རྟག་	རྟག་	VERB
དུ་	ལ་	PART
གནོད་པ་	གནོད་པ་	VERB
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
རིག་བྱེད་	རིག་བྱེད་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་	འབྱུང་	VERB
ངམ་	གམ་	PART
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
གིས་	གིས་	PART
བཤད་	བཤད་	VERB
དམ་	དམ་	PART
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གྱིས་	གིས་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
ཡང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ག་ལ་	ག་ལ་	NO_POS
ཡོད་	ཡོད་	VERB
དེ་	དེ་	DET
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ནི་	ནི་	NO_POS
ངན་སོང་	ངན་སོང་	NOUN
དུ་	ལ་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
འཕོ་	འཕོ་	VERB
ན་	ནས་	PART
བདེ་བ་	བདེ་བ་	VERB
སྟེར་བ་	སྟེར་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གྱིས་	གིས་	PART
ན་	ན་	ADP
དྷརྨ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
མི་	མི་	PART
གསད་པ་	གསད་པ་	VERB
འི་	གི་	PART
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
དེ་ལས་	དེ་ལས་	NO_POS
བཟློག་པ་	བཟློག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཅི་	ཅི་	NO_POS
ལྟ་	ལྟ་	OTHER
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
གནོད་པ་	གནོད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
གདོལ་པ་	གདོལ་པ་	NOUN
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡང་	ཀྱང་	PART
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ས་	གིས་	PART
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གྱི་	གི་	PART
བསྔགས་པ་	བསྔགས་པ་	VERB
སྨྲས་པ་	སྨྲས་པ་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
བུ་	བུ་	NOUN
ནེ་ཙོ་	ནེ་ཙོ་	NOUN
ས་	གིས་	PART
སྨྲ྄ས་པ་	སྨྲ྄ས་པ་	NON_WORD
མཆོད་སྡོང་	མཆོད་སྡོང་	NOUN
གཙུགས་		NON_WORD
ཏེ་	སྟེ་	PART
ཕྱུགས་	ཕྱུགས་	NOUN
བསད་	བསད་	NO_POS
ན་	ནས་	PART
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
གི་	གི་	PART
འདམ་	འདམ་	NO_POS
ནི་	ནི་	NO_POS
བྱ་	བྱ་	VERB
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མཐོ་རིས་	མཐོ་རིས་	NOUN
འགྱུར་	འགྱུར་	VERB
ན་	ན་	ADP
ཀོ་	ཀོ་	NO_POS
།		PUNCT
དམྱལ་བ་	དམྱལ་བ་	NOUN
ར་	ལ་	PART
གང་	གང་	NO_POS
གིས་	གིས་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
གྲག་	གྲག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
གནོད་པ་	གནོད་པ་	VERB
ལྟ་ཞོག་	ལྟ་ཞོག་	NO_POS
གིས་	གིས་	PART
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
ཀྱི་	གི་	PART
སྲོག་	སྲོག་	NOUN
གིས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བསྲུངས་	བསྲུངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འི་	གི་	PART
རབས་	རབས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གྱི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
མི་	མི་	PART
རུང་	རུང་	SCONJ
ན་	ན་	ADP
།		PUNCT
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
མ་	མ་	PART
ལོག་པ་	ལོག་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
དེ་	དེ་	DET
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
སྨྲོས་	སྨྲོས་	VERB
ཤིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
ན་	ན་	ADP
།		PUNCT
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
ཤཱཀྱའི་		NON_WORD
རིགས་	རིགས་	NOUN
འཁྲུངས་	འཁྲུངས་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
ནི་	ནི་	NO_POS
ཁྱིམ་པ་	ཁྱིམ་པ་	NOUN
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
རིགས་	རིགས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
ར་	ལ་	PART
སྨོས་པ་	སྨོས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
མང་པོ་	མང་པོ་	ADJ
ས་	གིས་	PART
བཀུར་བ་	བཀུར་བ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ན་	ནས་	PART
བརྩམས་	བརྩམས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རྒྱལ་རབས་	རྒྱལ་རབས་	NOUN
ས་ཡ་	ས་ཡ་	NUM
ཕྲག་	ཕྲག་	NUM
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཁྲི་ཕྲག་	ཁྲི་ཕྲག་	NO_POS
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
།		PUNCT
དགུ་	དགུ་	NUM
སྟོང་	སྟོང་	NUM
དང་	དང་	NO_POS
།		PUNCT
བཞི་	བཞི་	NUM
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
༑		PUNCT
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
རྩ་	རྩ་	NUM
དགུ་	དགུ་	NUM
འདས་པ་	འདས་པ་	VERB
ན་	ན་	ADP
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
གྲུ་འཛིན་	གྲུ་འཛིན་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
བུ་རམ་ཤིང་པ་	བུ་རམ་ཤིང་པ་	NOUN
འཕགས་	འཕགས་	VERB
སྐྱེས་པ་	སྐྱེས་པོ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འབྱུང་	འབྱུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
བུ་	བུ་	NOUN
ལྔ་	ལྔ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
སྐར་མདའ་	སྐར་མདའ་	NOUN
གདོང་	གདོང་	NOUN
༑		PUNCT
ལག་	ལག་	NOUN
སྣ་	སྣ་	NOUN
།		PUNCT
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འདུལ་	འདུལ་	NO_POS
།		PUNCT
རྐང་གདུབ་	རྐང་གདུབ་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
དག་	དགའ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཆེ་བ་	ཆེ་བ་	VERB
བཞི་	བཞི་	NUM
ས་	གིས་	PART
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
སེར་སྐྱ་	སེར་སྐྱ་	PROPN
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
ཆེ་བ་	ཆེ་བ་	VERB
ས་	གིས་	PART
ཤཀྱ་		NON_WORD
ཞེ་	ཅེས་	PART
གྲག་	གྲག་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ན་	ན་	ADP
ཤཀྱའི་		NON_WORD
རིགས་	རིགས་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
ནི་	ནི་	NO_POS
བསམས་	བསམས་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
གཞེས་པ་	གཞེས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
མ་	མ་	PART
ལོག་པ་	ལོག་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
མི་	མི་	PART
བསླུ་བ་	བསླུ་བ་	VERB
ནི་	ནི་	NO_POS
ཞུགས་པ་	ཞུགས་པ་	VERB
ན་	ན་	ADP
ཡིད་ཆེས་པ་	ཡིད་ཆེས་པ་	NOUN
སྐྱེད་པ་	སྐྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
ར་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ནི་	ནི་	NO_POS
དབང་པོ་	དབང་པོ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
བསྡམ་པ་	བསྡམ་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དུལ་བ་	དུལ་བ་	VERB
ནི་	ནི་	NO_POS
མཚན་མ་	མཚན་མ་	NOUN
དང་	དང་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ཞི་བ་	ཞི་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
བརྩེ་	བརྩེ་	NO_POS
ལྡན་	ལྡན་	VERB
ནི་	ནི་	NO_POS
ཕ་རོལ་	ཕ་རོལ་	NOUN
ལ་	ལ་	ADP
ཕན་པ་	ཕན་པ་	VERB
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཚུལ་	ཚུལ་	NOUN
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
ནི་	ནི་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
དགོངས་	དགོངས་	VERB
ཀྱི་	གི་	PART
།		PUNCT
ཉེ་བ་		
འཚེ་བ་	འཚེ་བ་	VERB
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཏོ་	གོ་	PART
༑༑		PUNCT
རིག་བྱེད་	རིག་བྱེད་	PROPN
མཐའ་	མཐའ་	NOUN
ལ་འཇམ་པ་	ལ་འཇམ་པ་	NO_POS
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
གང་དག་	གང་དག་	NO_POS
རིག་བྱེད་	རིག་བྱེད་	PROPN
མཐའ་དག་	མཐའ་དག་	DET
ཁ་	ཁ་	PRON
འཇམས་པ་	འཇམས་པ་	NON_WORD
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ནི་	ནི་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཀུན་	ཀུན་	DET
གཡུལ་ངོ་	གཡུལ་ངོ་	NOUN
སྟེ་	སྟེ་	PART
འཐབ་པ་	འཐབ་པ་	VERB
ར་	ལ་	PART
དགྲ་	དགྲ་	NOUN
འོངས་	འོངས་	VERB
ན་	ན་	ADP
བསད་པ་	བསད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
རྣམས་	རྣམས་	DET
སྨྲ་	སྨྲ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
གོང་	གོང་	NOUN
དུ་	ལ་	PART
ཁྲོས་པ་	ཁྲོས་པ་	VERB
གཡུལ་	གཡུལ་	NOUN
དོར་	དོར་	VERB
བསད་	བསད་	NO_POS
ན་	ན་	ADP
ནི་	ནི་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
བཤད་པ་	བཤད་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
འི་	གི་	PART
སྐྱེས་རབས་	སྐྱེས་རབས་	NOUN
དཔེ་	དཔེ་	NOUN
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡིད་	ཡིད་	NOUN
བསྲུབ་	བསྲུབ་	NO_POS
ཟླ་བ་	ཟླ་བ་	NOUN
འི་	གི་	PART
གཙུག་	གཙུག་	NOUN
དང་	དང་	NO_POS
གོ་	གོ་	NOUN
སེར་ཅན་	སེར་ཅན་	NO_POS
༑ ༑		PUNCT
རིག་བྱེད་	རིག་བྱེད་	PROPN
བྱེད་པོ་	བྱེད་པོ་	VERB
དགའ་བྱེད་	དགའ་བྱེད་	OTHER
གྲོག་མཁར་བ་	གྲོག་མཁར་བ་	NO_POS
། །		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
རྒྱལ་	རྒྱལ་	VERB
དཔོག་པ་	དཔོག་པ་	VERB
དང་	དང་	NO_POS
ས་	ས་	ADP
འི་	གི་	PART
བུ་	བུ་	NOUN
། །		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
རྐང་	རྐང་	NOUN
མིག་	མིག་	NOUN
ཕུར་བུ་	ཕུར་བུ་	PROPN
ལྷ་མིན་	ལྷ་མིན་	NOUN
རྗེས་	རྗེས་	NOUN
། །		PUNCT
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
ཉིན་	ཉིན་	NOUN
མོ་	མོ་	PRON
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
། །		PUNCT
སྲིད་	སྲིད་	NOUN
གསུམ་	གསུམ་	NUM
བླ་མ་	བླ་མ་	NOUN
ཤཀྱའི་		NON_WORD
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
བསྐྲུན་	བསྐྲུན་	NO_POS
མིན་	མིན་	AUX
དེ་	དེ་	DET
ར་	ལ་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
འབྲེལ་བ་	འབྲེལ་བ་	VERB
དེ་	དེ་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
དགེ་	དགེ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
ལྗོངས་རྒྱུ་	ལྗོངས་རྒྱུ་	OTHER
བ་	བ་	ADP
། །		PUNCT
བདག་	བདག་	PRON
དུ་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འི་	གི་	PART
ཐིབས་པོ་	ཐིབས་པོ་	NOUN
ར་	ལ་	PART
འཁྱམས་	འཁྱམས་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
༑ ༑		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
མུན་པ་	མུན་པ་	NOUN
འཇོམས་བྱེད་པ་	འཇོམས་བྱེད་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཉིན་	ཉིན་	NOUN
མོ་	མོ་	PRON
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
བདག་	བདག་	PRON
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ར་	ལ་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
འི་	གི་	PART
རྒྱ་	རྒྱ་	NOUN
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཤེས་རབ་	ཤེས་རབ་	NOUN
གོ་ཆ་	གོ་ཆ་	NOUN
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
བར་སྐབས་	བར་སྐབས་	NOUN
ཀྱི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ཀྱི་	གི་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
འི་	གི་	PART
རྒྱ་དཔེ་	རྒྱ་དཔེ་	NOUN
མ་	མ་	PART
རྙེད་	རྙེད་	VERB
ན་	ནས་	PART
དུས་ཕྱིས་	དུས་ཕྱིས་	NO_POS
ཤཱཀྱའི་		NON_WORD
དགེ་སློང་	དགེ་སློང་	NOUN
ཀུན་དགའ་	ཀུན་དགའ་	PROPN
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
དཔལ་	དཔལ་	OTHER
བཟང་པོ་	བཟང་པོ་	ADJ
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ས་	གིས་	PART
ས་སྐྱ་	ས་སྐྱ་	PROPN
འི་	གི་	PART
དགོན་པ་	དགོན་པ་	NOUN
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།།		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
དཔག་	དཔག་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།།།		PUNCT
དགེ་	དགེ་	NOUN
འོ་	གོ་	PART
"།། 

༼"		PUNCT
ཞ་ལུ་	ཞ་ལུ་	PROPN
འི་	གི་	PART
དཔེ་	དཔེ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་	བྱུང་	VERB
། ༽ ༄༅། །		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
བཅའ་	བཅའ་	VERB
ཐབས་	ཐབས་	NOUN
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
གང་	གང་	NO_POS
བྱེད་	བྱེད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
བཅའ་	བཅའ་	VERB
ཐབས་	ཐབས་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
རཏྣའམ་		NON_WORD
།		PUNCT
རྫ་	རྫ་	NOUN
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
གས་ཆག་	གས་ཆག་	NO_POS
མེད་པ་	མེད་པ་	VERB
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྤོ་	སྤོ་	NOUN
