form	lemma	POS	morph
ཁོར་ཡུག་	ཁོར་ཡུག་	NOUN
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
སྔ་	སྔ་	NOUN
སུ་	སུ་	ADP
གུ་གུལ་	གུ་གུལ་	NO_POS
བསྲེག་	བསྲེག་	VERB
ཅིང་	ཅིང་	PART
སྔགས་	སྔགས་	NOUN
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
		
ཞ་	ཞ་	OTHER
		
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
སྔ་	སྔ་	NOUN
བསྲུང་	བསྲུང་	NO_POS
བྱེད་	བྱེད་	VERB
ན་	ན་	ADP
མགར་	མགར་	PROPN
གྱི་	གི་	PART
སོལ་མལ་	སོལ་མལ་	NO_POS
གྱི་	གི་	PART
ཚ་ཚ་	ཚ་ཚ་	NOUN
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཏབ་	བཏབ་	VERB
ལ་	ལ་	ADP
བྲབ་བོ་	བྲབ་བོ་	NO_POS
"།

།"		PUNCT
		
ཞིང་	ཞིང་	SCONJ
ལ་	ལ་	ADP
འབུ་	འབུ་	VERB
ཟ་	ཟ་	VERB
ན་	ན་	ADP
།		PUNCT
ཚྭ་	ཚྭ་	NOUN
དང་	དང་	NO_POS
ཡུངས་དཀར་	ཡུངས་དཀར་	NOUN
བསྲེས་	བསྲེས་	NO_POS
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཏབ་	བཏབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཞིང་	ཞིང་	SCONJ
གི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
ན་	ན་	ADP
གཏོ་	གཏོ་	VERB
ན་	ནས་	PART
།		PUNCT
རླུང་ཕྱོགས་	རླུང་ཕྱོགས་	NOUN
ན་	ནས་	PART
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཏབ་	བཏབ་	VERB
ན་	ན་	ADP
གཞན་	གཞན་	DET
དུ་	ལ་	PART
འབྲོ་	འབྲོ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
༑ ༑		PUNCT
བང་མཛོད་	བང་མཛོད་	NOUN
དུ་	ལ་	PART
འགོང་པོ་	འགོང་པོ་	NOUN
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
བསྲིས་	བསྲིས་	NO_POS
ལ་	ལ་	ADP
གནོད་	གནོད་	VERB
ན་	ན་	ADP
།		PUNCT
ཙནྡན་	ཙནྡན་	NOUN
ནམ་	ནམ་	PRON
ཤུག་པ་	ཤུག་པ་	NO_POS
དཀར་པོ་	དཀར་པོ་	ADJ
འི་	གི་	PART
ཕུར་པ་	ཕུར་པ་	NOUN
སོ་	སོ་	PART
ར་	ལ་	PART
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
།		PUNCT
ད་	ད་	NOUN
ནག་	ནག་	VERB
གི་	གི་	PART
ཅོད་པན་	ཅོད་པན་	NOUN
བཅིངས་	བཅིངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
རྨེ་	རྨེ་	NO_POS
བརྩེགས་	བརྩེགས་	NO_POS
སུ་	སུ་	ADP
བསྐྱེད་	བསྐྱེད་	VERB
ལ་ཐོད་པ་	ལ་ཐོད་པ་	NO_POS
མཚན་	མཚན་	NOUN
ངན་	ངན་	VERB
དུ་	ལ་	PART
།		PUNCT
འབྲུ་སྣ་	འབྲུ་སྣ་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
ས་	གིས་	PART
བཀང་	བཀང་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ལ་	ལ་	ADP
བཙུགས་	བཙུགས་	NO_POS
ལ་	ལ་	ADP
བང་མཛོད་	བང་མཛོད་	NOUN
དུ་	ལ་	PART
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
ན་	ན་	ADP
།		PUNCT
གནོད་	གནོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཤིང་	ཅིང་	PART
བསྲིས་	བསྲིས་	NO_POS
སྨེ་	སྨེ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
འགོང་པོ་	འགོང་པོ་	NOUN
བསྲེག་	བསྲེག་	VERB
ན་	ན་	ADP
ཚེར་མ་	ཚེར་མ་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
ཤིང་	ཅིང་	PART
ལ་	ལ་	ADP
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ལ་	ལ་	ADP
།		PUNCT
མེ་	མེ་	NOUN
དེ་སྐད་	དེ་སྐད་	NO_POS
ཅིག་	ཅིག་	PART
གིས་	གིས་	PART
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
རྨེ་	རྨེ་	NO_POS
བརྩེགས་	བརྩེགས་	NO_POS
སུ་	སུ་	ADP
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
དུ་	ལ་	PART
བགེགས་	བགེགས་	NOUN
ཀྱི་	གི་	PART
ལིངྒ་		NON_WORD
གཏུབས་	གཏུབས་	VERB
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
སྔགས་	སྔགས་	NOUN
སུམ་བརྒྱ་	སུམ་བརྒྱ་	OTHER
བཟླས་	བཟླས་	NO_POS
ཞིང་	ཞིང་	SCONJ
བསྲེགས་	བསྲེགས་	NO_POS
ན་	ན་	ADP
ཕྱིན་ཆད་	ཕྱིན་ཆད་	ADV
གནོད་	གནོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
སོ་	སོ་	PART
། །		PUNCT
ཚར་བ་	ཚར་བ་	VERB
དང་	དང་	NO_POS
རང་ཉིད་	རང་ཉིད་	OTHER
ལ་	ལ་	ADP
བསྟིམ་	བསྟིམ་	NO_POS
མོ་	མོ་	PRON
༑ ༑		PUNCT
ལས་ཚོགས་	ལས་ཚོགས་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
བསྙེན་པ་	བསྙེན་པ་	VERB
མི་	མི་	PART
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འཕྲལ་	འཕྲལ་	ADV
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
ཆོགཕན་པ་	ཆོགཕན་པ་	NON_WORD
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
རྨེ་	རྨེ་	NO_POS
བརྩེགས་	བརྩེགས་	NO_POS
ཀྱི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
།		PUNCT
རྗེ་ས་	རྗེ་ས་	NO_POS
སྐྱ་པ་	སྐྱ་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
ཟབ་མོ་	ཟབ་མོ་	ADJ
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ས་	གིས་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
འོ་	གོ་	PART
།། །།༄༅། །		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཟག་པ་	ཟག་པ་	VERB
སྦྱིན་པ་	སྦྱིན་པ་	VERB
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
གཟུངས་	གཟུངས་	NOUN
བཞུགས་	བཞུགས་	VERB
"། །

༄༅། །"		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཟག་པ་	ཟག་པ་	VERB
སྦྱིན་པ་	སྦྱིན་པ་	VERB
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
གཟུངས་	གཟུངས་	NOUN
།		PUNCT
མཆིལ་མ་	མཆིལ་མ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ཤླེཥྨ་		NON_WORD
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེབྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
ལུད་པ་	ལུད་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ཁྲེ་	ཁྲེ་	NO_POS
ར་	ལ་	PART
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
སྣབས་	སྣབས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
སིངྒྷ་		NON_WORD
ན་	ན་	ADP
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
དྲི་མ་	དྲི་མ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་མ་	ཨ་མ་	NOUN
ལ་	ལ་	ADP
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
དྲི་ཆེན་	དྲི་ཆེན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
བི་	བི་	NO_POS
ཊ་	ཊ་	NO_POS
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
མཱུ་	མཱུ་	NO_POS
ཏྲ་		NON_WORD
ཨཱ་	ཨཱ་	NO_POS
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བྷྱཿ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
སོ་སོ་	སོ་སོ་	PRON
ལ་	ལ་	ADP
དེ་དག་	དེ་དག་	OTHER
ཟ་བ་	ཟ་བ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སེ་གོལ་	སེ་གོལ་	NOUN
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བྱིན་པ་	བྱིན་པ་	VERB
འི་	གི་	PART
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཅི་	ཅི་	NO_POS
བསགས་	བསགས་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཏུ་	ལ་	PART
བསྔོ་བ་	བསྔོ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
ནི་	ནི་	NO_POS
བླ་མ་	བླ་མ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གདན་པ་	གདན་པ་	NOUN
ས་	གིས་	PART
མདོ་	མདོ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ན་	ནས་	PART
ཕྱུང་	ཕྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བ་	བ་	X
རི་	རི་	NOUN
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ས་	གིས་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
འོ་	གོ་	PART
།། །།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
ས་པཎ་	ས་པཎ་	OTHER
གསུང་རབ་	གསུང་རབ་	NOUN
དཔེ་	དཔེ་	NOUN
བསྡུ་	བསྡུ་	VERB
ར་	ལ་	PART
མ་	མ་	PART
པོད་	པོད་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
།		PUNCT
མེལ་པོ་	མེལ་པོ་	NO_POS
འི་	གི་	PART
ཤུལ་	ཤུལ་	NOUN
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
བཀའ་འབུམ་	བཀའ་འབུམ་	NOUN
།		PUNCT
		
