form	lemma	POS	morph
མགོན་པོ་	མགོན་པོ་	NOUN
དམ་	དམ་	PART
།		PUNCT
རིགས་	རིགས་	NOUN
ཏེ་	སྟེ་	PART
བདག་པོ་	བདག་པོ་	NOUN
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
རིགས་	རིགས་	NOUN
ནི་	ནི་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ནི་	ནི་	NO_POS
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
འི་	གི་	PART
མིང་	མིང་	NOUN
ན་	ནས་	PART
འདོགས་	འདོགས་	VERB
ཏེ་	སྟེ་	PART
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡང་	ཀྱང་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
དྲ་བ་	དྲ་བ་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
ནི་	ནི་	NO_POS
གང་ཡང་	གང་ཡང་	NO_POS
རུང་བ་	རུང་བ་	VERB
ཞིག་	ཅིག་	PART
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
བཞག་	བཞག་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
མིང་	མིང་	NOUN
སྨོས་	སྨོས་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཡི་	ཡི་	ADP
། །		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
གསུང་	གསུང་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
བདག་པོ་	བདག་པོ་	NOUN
ས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
རྒྱལ་མོ་	རྒྱལ་མོ་	OTHER
བསྒོམ་	བསྒོམ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
གང་དང་གང་	གང་དང་གང་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
ས་	གིས་	PART
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
གཞུང་	གཞུང་	NOUN
གི་	གི་	PART
ཆ་	ཆ་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
ནི་	ནི་	NO_POS
འོག་	འོག་	NOUN
ན་	ནས་	PART
འཆད་པ་	འཆད་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དུ་	ལ་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ན་	ADP
འོག་	འོག་	NOUN
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
རིགས་	རིགས་	NOUN
ངོ་	ངོ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྔ་	སྔ་	NOUN
བརྟག་པ་	བརྟག་པ་	VERB
གསུམ་པ་	གསུམ་པ་	NUM
ར་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ས་	གིས་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
ལུགས་	ལུགས་	NOUN
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
དེ་	དེ་	DET
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
དུ་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
འཕོ་བ་	འཕོ་བ་	VERB
ནི་	ནི་	NO_POS
གཙོ་བོ་	གཙོ་བོ་	ADJ
འཕོ་བ་	འཕོ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
གང་	གང་	NO_POS
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
ས་	གིས་	PART
གཙོ་	གཙོ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ཞབས་དྲུང་	ཞབས་དྲུང་	OTHER
དུ་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
དེ་	དེ་	DET
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
གཙོ་བོ་	གཙོ་བོ་	ADJ
ནི་	ནི་	NO_POS
རིགས་	རིགས་	NOUN
ལྔ་པོ་	ལྔ་པོ་	NUM
ཉིད་	ཉིད་	DET
འཕོ་བ་	འཕོ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྔ་མ་	སྔ་མ་	ADJ
ནི་	ནི་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
ཙམ་	ཙམ་	DET
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
ནི་	ནི་	NO_POS
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
དྲ་བ་	དྲ་བ་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མི་ངས་	མི་ངས་	NO_POS
གནོད་པ་	གནོད་པ་	VERB
གཞིག་པ་	གཞིག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
རི་ཁྲོད་	རི་ཁྲོད་	NOUN
མ་	མ་	PART
།།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དོན་ཡོད་	དོན་ཡོད་	ADJ
ཞབས་དྲུང་	ཞབས་དྲུང་	OTHER
དུ་	ལ་	PART
། །		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ཡི་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཟློག་	བཟློག་	VERB
།		PUNCT
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རིགས་	རིགས་	NOUN
ལྔ་	ལྔ་	NUM
ཀ་	ཀ་	DET
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལྷ་	ལྷ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏེ་	སྟེ་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བྷ་	བྷ་	NO_POS
ག་	ག་	PRON
འི་	གི་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
བདག་	བདག་	PRON
ལྷ་	ལྷ་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
བསམ་	བསམ་	NOUN
ཏེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
བཤགས་པ་	བཤགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡི་	ཡི་	ADP
རང་བ་	རང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སེམས་བསྐྱེད་པ་	སེམས་བསྐྱེད་པ་	NOUN
རྣམས་	རྣམས་	DET
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཚད་	ཚད་	NOUN
མེད་པ་	མེད་པ་	VERB
བཞི་	བཞི་	NUM
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྲུང་བ་	སྲུང་བ་	VERB
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འབྱུང་གནས་	འབྱུང་གནས་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་ཁ་	ལ་ཁ་	NOUN
བསྐང་	བསྐང་	NO_POS
ངོ་	ངོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལྷ་	ལྷ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ནི་	ནི་	NO_POS
ཕལ་ཆེ་		
སྙིང་པོ་	སྙིང་པོ་	NOUN
ཚིག་	ཚིག་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
ཆོ་ག་	ཆོ་ག་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
ས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཆོ་ག་	ཆོ་ག་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
དགུ་	དགུ་	NUM
ས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ཡང་	ཀྱང་	PART
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྤྲོས་པ་	སྤྲོས་པ་	VERB
འི་	གི་	PART
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
གིས་	གིས་	PART
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
རང་ཆས་	རང་ཆས་	NO_POS
སུ་	སུ་	ADP
བསམ་	བསམ་	NOUN
ཏེ་	སྟེ་	PART
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
ནི་	ནི་	NO_POS
ཉེ་བ་		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
གསུམ་	གསུམ་	NUM
ཀ་	ཀ་	DET
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
བཟླས་པ་	བཟླས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྤྱི་		
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
ཀྱི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
དྲག་ཤུལ་	དྲག་ཤུལ་	NOUN
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ནི་	ནི་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
བྷ་	བྷ་	NO_POS
ག་	ག་	PRON
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
།།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
དཔལ་	དཔལ་	OTHER
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
ཀྱི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
བཞི་པ་	བཞི་པ་	ADJ
དང་	དང་	NO_POS
ཕལ་ཆེ་		
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
བསྡུ་	བསྡུ་	VERB
ན་	ནས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
འདི་ཉིད་	འདི་ཉིད་	OTHER
ན་	ནས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
རྟོག་པ་	རྟོག་པ་	VERB
བཞི་པ་	བཞི་པ་	ADJ
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རླུང་	རླུང་	NOUN
ངོ་	ངོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཨ་ལ་		
ཟླ་བ་	ཟླ་བ་	NOUN
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
དྷཱིཿ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ལོ་	ལོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
ཨྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
སྟེ་	སྟེ་	PART
བཞི་	བཞི་	NUM
འདི་	འདི་	DET
ར་	ལ་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་	འོད་	NOUN
སྤྲོས་	སྤྲོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
དང་	དང་	NO_POS
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བསྐུལ་	བསྐུལ་	VERB
ཏེ་	སྟེ་	PART
འོངས་	འོངས་	VERB
ན་	ནས་	PART
ཉི་མ་	ཉི་མ་	NOUN
ལ་	ལ་	ADP
ཞུགས་	ཞུགས་	VERB
ཏེ་	སྟེ་	PART
འོངས་	འོངས་	VERB
ན་	ནས་	PART
དེ་དག་	དེ་དག་	OTHER
ཉི་མ་	ཉི་མ་	NOUN
ལ་	ལ་	ADP
གཞུག་པ་	གཞུག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དེ་	དེ་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འབའ་	འབའ་	VERB
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
བསམ་པ་	བསམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྤྲོ་	སྤྲོ་	NO_POS
བསྡུ་	བསྡུ་	VERB
སྔར་བཞིན་	སྔར་བཞིན་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ནག་པོ་	ནག་པོ་	ADJ
གདེངས་པ་	གདེངས་པ་	NO_POS
ས་བོན་	ས་བོན་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
བསམ་པ་	བསམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྔ་མ་	སྔ་མ་	ADJ
བཞིན་	བཞིན་	NOUN
སྤྲོ་བ་	སྤྲོ་བ་	VERB
དང་	དང་	NO_POS
བསྡུ་བ་	བསྡུ་བ་	VERB
བྱ་བ་	བྱ་བ་	VERB
སྟེ་	སྟེ་	PART
བཞི་པོ་	བཞི་པོ་	NUM
རྟོག་པ་	རྟོག་པ་	VERB
བཞི་	བཞི་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
"།

།"		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དེ་དག་	དེ་དག་	OTHER
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐུ་	སྐུ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ནི་	ནི་	NO_POS
གཞུང་	གཞུང་	NOUN
དུ་	ལ་	PART
གསལ་	གསལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
ལྷག་མ་	ལྷག་མ་	NOUN
ནི་	ནི་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
བཞིན་	བཞིན་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འང་	ཀྱང་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
བསྒྲེས་	བསྒྲེས་	NO_POS
ཏེ་	སྟེ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
གཞུང་	གཞུང་	NOUN
གི་	གི་	PART
ཆ་	ཆ་	NOUN
ནི་	ནི་	NO_POS
