form	lemma	POS	morph
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
རོ་	རོ་	NOUN
། །		PUNCT
ལུམ་པ་	ལུམ་པ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
འོང་བ་	འོང་བ་	VERB
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
། །		PUNCT
ནི་	ནི་	NO_POS
ག་	ག་	PRON
རཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བྱིན་	བྱིན་	VERB
ཅིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཙ་	ཙ་	NOUN
ཊུ་		NON_WORD
ཀ་	ཀ་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
ཁྱེ་	ཁྱེ་	VERB
ཅིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཧྲི་		NON_WORD
ད་	ད་	ADV
ཡ་	ཡ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཀོའུ་		NON_WORD
ར་བ་	ར་བ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ནི་	ནི་	NO_POS
གསོད་པ་	གསོད་པ་	VERB
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཀརྞྞི་		NON_WORD
ཀ་	ཀ་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
ཞེ་	ཅེས་	PART
རྗོད་པ་	རྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཀ་	ཀ་	DET
རི་	རི་	NOUN
ཀ་ར་	ཀ་ར་	OTHER
ཎ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བ་ར་	བ་ར་	NOUN
ཧ་	ཧ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ནི་	ནི་	NO_POS
སྐྲ་	སྐྲ་	NOUN
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཤྲ་བ་	ཤྲ་བ་	NON_WORD
ཎ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རྣ་བ་	རྣ་བ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
མདྡྷྲཱ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
ནི་	ནི་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ན་	ན་	ADP
ར་	ར་	ADP
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཏཱ་	ཏཱ་	NO_POS
ལི་	ལི་	OTHER
ཀ་	ཀ་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
ནཱ་	ནཱ་	NO_POS
ར་	ར་	ADP
ཀ་	ཀ་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
རོ་	རོ་	NOUN
། །		PUNCT
ཨ་	ཨ་	X
མུ་	མུ་	NOUN
ཀཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
ཀཱ་	ཀཱ་	NO_POS
ཁི་	ཁི་	NO_POS
ལཱ་	ལཱ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
སྒོ་	སྒོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
སྭ་		NON_WORD
ས་	ས་	ADP
ནཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
འོ་	གོ་	PART
།།		PUNCT
བ་	བ་	X
རི་	རི་	NOUN
དྷི་		NON_WORD
ནི་	ནི་	NO_POS
རྒྱལ་རིགས་	རྒྱལ་རིགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
བི་	བི་	NO_POS
ར་	ར་	ADP
ཏི་	ཏི་	NO_POS
ནི་	ནི་	NO_POS
རྗེའུ་རིགས་	རྗེའུ་རིགས་	NO_POS
སོ་	སོ་	PART
། །		PUNCT
ཀྲུ་	ཀྲུ་	NO_POS
ར་	ར་	ADP
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དམངས་རིགས་	དམངས་རིགས་	PROPN
སོ་	སོ་	PART
། །		PUNCT
ཨནྟ་		NON_WORD
ནི་	ནི་	NO_POS
གདོལ་བ་	གདོལ་བ་	NO_POS
འི་	གི་	PART
ཁྱིམ་	ཁྱིམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
ཨ་	ཨ་	X
ལི་	ལི་	OTHER
ཀ་	ཀ་	DET
ནི་	ནི་	NO_POS
ཕྱུགས་	ཕྱུགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
བྷ་	བྷ་	NO_POS
ཌ་	ཌ་	NO_POS
གི་	གི་	PART
ནི་	ནི་	NO_POS
ནི་	ནི་	NO_POS
སྲིང་མོ་	སྲིང་མོ་	NOUN
འོ་	གོ་	PART
ཟཻར་		NON_WORD
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
མུ་	མུ་	NOUN
ད་	ད་	ADV
ཀཾ་		NON_WORD
ནི་	ནི་	NO_POS
ཚིལ་བུ་	ཚིལ་བུ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
གྲིཧྣ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ལ་	ལ་	ADP
འོ་	གོ་	PART
། །		PUNCT
དནྟ་		NON_WORD
སྤརྵ་		NON_WORD
ཏི་	ཏི་	NO_POS
ཛི་	ཛི་	NO_POS
ཧཱ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བཀྲེས་	བཀྲེས་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གན་	གན་	NOUN
དྷ་བ་	དྷ་བ་	NON_WORD
ཧི་	ཧི་	NO_POS
ནི་	ནི་	NO_POS
སྲེད་པ་	སྲེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཨཱ་	ཨཱ་	NO_POS
ག་	ག་	PRON
མ་	མ་	PART
ན་	ན་	ADP
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
གཞན་	གཞན་	DET
དུའོ་		NON_WORD
། །		PUNCT
སྠཱ་		NON_WORD
ན་	ན་	ADP
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
ར་	ལ་	PART
རོ་	རོ་	NOUN
། །		PUNCT
ཀི་	ཀི་	ADP
ར་	ར་	ADP
ཎོ་		NON_WORD
ནི་	ནི་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
གོ་	གོ་	VERB
།		PUNCT
ལམ་པོ་	ལམ་པོ་	NO_POS
ནི་	ནི་	NO_POS
འཇིགས་པ་	འཇིགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དནྟ་		NON_WORD
ནི་	ནི་	NO_POS
རྒོད་པ་	རྒོད་པ་	VERB
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ནི་	ནི་	NO_POS
རོ་	རོ་	NOUN
དྷ་		NON_WORD
ནི་	ནི་	NO_POS
ཆར་པ་	ཆར་པ་	OTHER
འོ་	གོ་	PART
། །		PUNCT
བི་	བི་	NO_POS
ཛཱཔྟི་		NON_WORD
ནི་	ནི་	NO_POS
ཆོག་པ་	ཆོག་པ་	VERB
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
དྷུ་		NON_WORD
མཱ་	མཱ་	NO_POS
ནི་	ནི་	NO_POS
སྤྲིན་	སྤྲིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དྷུ་		NON_WORD
མ་	མ་	PART
པྲི་	པྲི་	NO_POS
ཡ་	ཡ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སཱ་	སཱ་	NO_POS
ནུ་	ནུ་	NO_POS
ནི་	ནི་	NO_POS
རི་	རི་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ས་རི་	ས་རི་	NO_POS
ཏ་	ཏ་	OTHER
ནི་	ནི་	NO_POS
ཆུ་བོ་	ཆུ་བོ་	NOUN
འོ་	འོ་	PART
། །		PUNCT
ཨཾ་		NON_WORD
གུ་	གུ་	OTHER
ལེ་	ལེ་	NO_POS
ནི་	ནི་	NO_POS
ཡན་ལག་	ཡན་ལག་	NOUN
དང་	དང་	NO_POS
ཉིང་ལག་	ཉིང་ལག་	OTHER
གོ་	གོ་	VERB
།		PUNCT
བ་	བ་	X
ད་	ད་	ADV
ནཾ་		NON_WORD
ནི་	ནི་	NO_POS
ཁ་	ཁ་	PRON
འོ་	གོ་	PART
། །		PUNCT
རཱ་	རཱ་	NO_POS
ཛི་	ཛི་	NO_POS
ཀཱ་	ཀཱ་	NO_POS
ནི་	ནི་	NO_POS
ལྕེ་	ལྕེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཨ་	ཨ་	X
ད་	ད་	ADV
ནཱ་	ནཱ་	NO_POS
ནི་	ནི་	NO_POS
སོ་	སོ་	PART
འོ་	གོ་	PART
༑ ༑		PUNCT
བཾ་		NON_WORD
ཀ་	ཀ་	DET
ཏེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཙྪནྡྷོ་		NON_WORD
ནི་	ནི་	NO_POS
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཙ་	ཙ་	NOUN
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
རླུང་	རླུང་	NOUN
ངོ་	ངོ་	PART
། །		PUNCT
མྲྀ་		NON_WORD
ག་པ་	ག་པ་	PRON
ཏི་	ཏི་	NO_POS
ནི་	ནི་	NO_POS
ཕྱུགས་	ཕྱུགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
མཎྜལ་		NON_WORD
ནི་	ནི་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྠ་		NON_WORD
ས་	ས་	ADP
ནི་	ནི་	NO_POS
ལམ་	གམ་	PART
གྱི་	གི་	PART
།		PUNCT
བཞི་མདོ་	བཞི་མདོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཕལ་	ཕལ་	NOUN
གུ་	གུ་	OTHER
ཥ་	ཥ་	NO_POS
ནི་	ནི་	NO_POS
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
མཧཱ་	མཧཱ་	NO_POS
ཀྵ་		NON_WORD
ར་	ར་	ADP
ནི་	ནི་	NO_POS
ཕྱུགས་	ཕྱུགས་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
ཙྪ་		NON_WORD
ནི་	ནི་	NO_POS
ར་	ར་	ADP
འོ་	གོ་	PART
། །		PUNCT
ན་	ན་	ADP
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གོ་	གོ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བ་གླང་	བ་གླང་	NOUN
ངོ་	ངོ་	PART
། །		PUNCT
མ་	མ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
མ་ཧེ་	མ་ཧེ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
བྷ་	བྷ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བཟའ་བ་	བཟའ་བ་	VERB
ལ་	ལ་	ADP
འོ་	གོ་	PART
། །		PUNCT
ཧཱ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དུས་	དུས་	NOUN
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ཏུ་	ལ་	PART
།		PUNCT
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ཨ་	ཨ་	X
ཕྱ་	ཕྱ་	NO_POS
ཀ་	ཀ་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	གི་	PART
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
སྠ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
མུ་ཁ་	མུ་ཁ་	NO_POS
སྤརྵ་		NON_WORD
ན་	ན་	ADP
ནི་	ནི་	NO_POS
ཟོ་	ཟོ་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དནྟ་		NON_WORD
སྤརྵ་		NON_WORD
ན་	ན་	ADP
ནི་	ནི་	NO_POS
འགྲངས་	འགྲངས་	NO_POS
སོ་	སོ་	PART
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
༑		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཧོ་	ཧོ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
གང་ཡང་	གང་ཡང་	NO_POS
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ཧྲི་		NON_WORD
ཀ་	ཀ་	DET
ནི་	ནི་	NO_POS
ངོ་ཚ་བ་	ངོ་ཚ་བ་	NOUN
འོ་	གོ་	PART
༑ ༑		PUNCT
ཤུ་	ཤུ་	NO_POS
ནྱ་	ནྱ་	NO_POS
སྤརྵ་		NON_WORD
ནེ་	ནེ་	NO_POS
ནི་	ནི་	NO_POS
མཻ་		NON_WORD
དུན་	དུན་	NO_POS
ཀུན་	ཀུན་	DET
དུ་	ལ་	PART
རུ་	ལ་	PART
།		PUNCT
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ཨུ་	ཨུ་	NO_POS
རུ་	ལ་	PART
སྤརྵ་		NON_WORD
ནེ་	ནེ་	NO_POS
ནི་	ནི་	NO_POS
ད་ལྟ་	ད་ལྟ་	OTHER
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ངག་	ངག་	NOUN
གི་	གི་	PART
བརྡ་	བརྡ་	NOUN
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
		
ཐད་ཀ་	ཐད་ཀ་	NOUN
ར་	ལ་	PART
		
འདི་	འདི་	DET
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
གཅིག་	གཅིག་	NUM
གི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
		
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
༑		PUNCT
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
དྲག་ཤུལ་	དྲག་ཤུལ་	NOUN
གྱི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
།		PUNCT
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
བདག་	བདག་	PRON
གྀ་		NON_WORD
སྟེང་	སྟེང་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་ཐུ་	ལ་ཐུ་	NO_POS
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ས་	གིས་	PART
ལྟུང་	ལྟུང་	VERB
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
༑ ༑		PUNCT
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
འི་	གི་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
ལྟ་	ལྟ་	NOUN
གང་	གང་	NO_POS
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
གཡོན་	གཡོན་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
སྟེ་	སྟེ་	PART
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
བཟློག་པ་	བཟློག་པ་	VERB
ས་	གིས་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
སྟངས་	སྟངས་	NO_POS
གཡོན་	གཡོན་	NOUN
ན་	ན་	ADP
གནས་	གནས་	NOUN
། །		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
ན་	ན་	ADP
ནི་	ནི་	NO_POS
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
གཉིས་	གཉིས་	NUM
། །		PUNCT
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
གང་	གང་	NO_POS
དགུག་པ་	དགུག་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དེ་	དེ་	DET
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
སྟཻང་		NON_WORD
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
སྟེ་	སྟེ་	PART
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
གཡོན་	གཡོན་	NOUN
དུ་	ལ་	PART
ཐུར་	ཐུར་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
ས་	གིས་	PART
འགུགས་	འགུགས་	NO_POS
གཡས་པ་	གཡས་པ་	VERB
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
དགུག་པ་	དགུག་པ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
མིག་	མིག་	NOUN
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
སྦྱར་	སྦྱར་	VERB
ལྟ་	ལྟ་	NOUN
།		PUNCT
བ་	བ་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
རེངས་	རེངས་	VERB
རེངས་པ་	རེངས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
བདག་	བདག་	PRON
གི་	གི་	PART
མདུན་	མདུན་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཐད་ཀ་	ཐད་ཀ་	NOUN
ར་	ལ་	PART
ཧ་	ཧ་	NOUN
རེ་	རེ་	DET
བལྟས་་	བལྟས་པ་	VERB
ས་	གིས་	PART
རེངས་པ་	རེངས་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
།		PUNCT
པ་	པ་	OTHER
འི་	གི་	PART
ལྟ་སྟངས་	ལྟ་སྟངས་	NOUN
ཉིད་	ཉིད་	DET
། །		PUNCT
སྣ་	སྣ་	NOUN
ཡི་	ཡི་	ADP
རྩེ་མོ་	རྩེ་མོ་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
གཉིས་	གཉིས་	NUM
༑ ༑		PUNCT
དུད་འགྲོ་	དུད་འགྲོ་	NOUN
འི་	གི་	PART
ལྟ་སྟངས་	ལྟ་སྟངས་	NOUN
གསད་པ་	གསད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཞི་པོ་	བཞི་པོ་	NUM
འདི་	འདི་	DET
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
དུ་མ་	དུ་མ་	ADJ
ཚང་བ་	ཚང་བ་	VERB
ཁ་	ཁ་	PRON
བསྐང་	བསྐང་	NO_POS
དུ་	ལ་	PART
བཤད་	བཤད་	VERB
།		PUNCT
གསད་	གསད་	NO_POS
གསད་པ་	གསད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དེ་	དེ་	DET
གཡོན་ཕྱོགས་	གཡོན་ཕྱོགས་	NO_POS
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
ཤར་བ་	ཤར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
སྣ་	སྣ་	NOUN
འི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གཡོན་	གཡོན་	NOUN
དུ་	ལ་	PART
བལྟ་	བལྟ་	VERB
འོ་	གོ་	PART
། །		PUNCT
པ་	པ་	OTHER
ལ་	ལ་	ADP
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
དབྱུང་བ་	དབྱུང་བ་	VERB
།		PUNCT
སྣ་	སྣ་	NOUN
ཡི་	ཡི་	ADP
རྩེ་མོ་	རྩེ་མོ་	NOUN
ར་	ལ་	PART
གཟུ་	གཟུ་	NO_POS
ས་	གིས་	PART
བརྙན་	བརྙན་	NO_POS
གཉིས་	གཉིས་	NUM
། །		PUNCT
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
སྦྱར་	སྦྱར་	VERB
ན་	ནས་	PART
དབྱུང་བ་	དབྱུང་བ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
། །		PUNCT
