form	lemma	POS	morph
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གཞི་	གཞི་	NOUN
ནི་	ནི་	NO_POS
དང་པོ་	དང་པོ་	ADJ
ན་	ནས་	PART
བསྒྲུབས་པ་	བསྒྲུབས་པ་	VERB
འི་	གི་	PART
ར་	ར་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
གྲོང་པ་	གྲོང་པ་	NO_POS
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱིས་	གིས་	PART
མ་	མ་	PART
ཕོག་པ་	ཕོག་པ་	VERB
འི་	གི་	PART
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
མ་	མ་	OTHER
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
སྐྲ་	སྐྲ་	NOUN
མ་	མ་	PART
སོང་བ་	སོང་བ་	VERB
ཁྲུ་	ཁྲུ་	NOUN
གང་བ་	གང་བ་	VERB
ཡན་ཆད་པ་	ཡན་ཆད་པ་	ADV
འོ་	གོ་	PART
། །		PUNCT
ཚོན་	ཚོན་	NOUN
ནི་	ནི་	NO_POS
ལྷག་མ་	ལྷག་མ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
པའཽ་		NON_WORD
། །		PUNCT
ལྷ་	ལྷ་	NOUN
བཟོ་བ་	བཟོ་བ་	VERB
གསོ་སྦྱོང་	གསོ་སྦྱོང་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དུས་	དུས་	NOUN
ཡ་	ཡ་	OTHER
གྱི་	གི་	PART
ངོ་	ངོ་	PART
ལ་	ལ་	ADP
འོ་	གོ་	PART
།།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
ནི་	ནི་	NO_POS
ཚོན་རྩི་	ཚོན་རྩི་	NOUN
རྣམས་	རྣམས་	DET
གཟུངས་	གཟུངས་	NOUN
ཀྱི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་	དེ་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ར་	ར་	NOUN
འདུལ་	འདུལ་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ལ་	ལ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
ཐད་ཀ་	ཐད་ཀ་	NOUN
ར་	ལ་	PART
གཟུངས་སྔགས་	གཟུངས་སྔགས་	OTHER
ཀྱི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
གཡས་སྐོར་	གཡས་སྐོར་	NO_POS
གྱིས་	གིས་	PART
བྲི་	བྲི་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཇུག་	མཇུག་	NOUN
ཏུ་	ལ་	PART
ཆེ་	ཆེ་	VERB
གེ་	གེ་	NO_POS
ལ་	ལ་	ADP
རཀྵ་		NON_WORD
རཀྵ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བྲིའོ་		NON_WORD
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
དགོད་པ་	དགོད་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བྲིས་སྐུ་	བྲིས་སྐུ་	NOUN
བྲིས་	བྲིས་	VERB
ཟིན་པ་	ཟིན་པ་	VERB
ལ་	ལ་	ADP
དགོད་པ་	དགོད་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སྐྱ་རིས་	སྐྱ་རིས་	NO_POS
བཏབ་པ་	བཏབ་པ་	VERB
ལ་	ལ་	ADP
དགོད་པ་	དགོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ནི་	ནི་	NO_POS
ཆོ་ག་	ཆོ་ག་	NOUN
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
གསལ་	གསལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཡང་	ཀྱང་	PART
ཟིན་པ་	ཟིན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
༑ ༑		PUNCT
རྟེན་	རྟེན་	NOUN
ཇི་ལྟ་		
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གནས་པ་	གནས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མེ་ལོང་	མེ་ལོང་	NOUN
ལ་	ལ་	ADP
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
གྱི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཤར་བ་	ཤར་བ་	VERB
ལ་	ལ་	ADP
ཁྲུ་	ཁྲུ་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རང་	རང་	PRON
		
ལུ་	ལུ་	NO_POS
		
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
		
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
གྱི་	གི་	PART
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཨ་ལ་		
ཟླ་བ་	ཟླ་བ་	NOUN
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བྷྲཱུཾ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
།		PUNCT
		
དེ་	དེ་	DET
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བྷྲཱུཾ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
		
འཇིག་	འཇིག་	VERB
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
མཆོད་	མཆོད་	VERB
		
རྟེན་	རྟེན་	NOUN
འོད་	འོད་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྣང་	སྣང་	VERB
མཛད་	མཛད་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
ལྷ་	ལྷ་	NOUN
དགུ་	དགུ་	NUM
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
འོད་	འོད་	NOUN
དང་	དང་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
བསྟིམ་པ་	བསྟིམ་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྫ་	རྫ་	NOUN
		
ཞ་	ཞ་	OTHER
		
རྗེས་	རྗེས་	NOUN
		
ལ་	ལ་	ADP
མེ་ཏོག་	མེ་ཏོག་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
ལ་	ལ་	ADP
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
གྱི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
དམ་	དམ་	PART
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་	གཅིག་	NUM
བཟླས་	བཟླས་	NO_POS
ཏེ་	སྟེ་	PART
གདགས་པ་	གདགས་པ་	VERB
འམ་	གམ་	PART
གཏོར་བ་	གཏོར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
རྒྱས་པ་	རྒྱས་པ་	VERB
ས་	གིས་	PART
མཆོད་	མཆོད་	VERB
།		PUNCT
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
གཏོར་མ་	གཏོར་མ་	NOUN
གཏང་བ་	གཏང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
སྲུང་མ་	སྲུང་མ་	NOUN
ར་	ལ་	PART
བསྒོ་	བསྒོ་	NO_POS
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
མི་འདོད་པ་	མི་འདོད་པ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འོ་	གོ་	PART
།། །།		PUNCT
རྟེན་	རྟེན་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
རྟེན་	རྟེན་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བཅང་བ་	བཅང་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྤྱན་སྔ་	སྤྱན་སྔ་	PROPN
ར་	ལ་	PART
		
ཞ་	ཞ་	OTHER
		
གཞན་	གཞན་	DET
		
ཇི་ལྟ་		
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
བཅུ་བཞི་	བཅུ་བཞི་	NO_POS
ར་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དེ་དག་	དེ་དག་	OTHER
ཀྱང་	ཀྱང་	PART
མདོ་	མདོ་	NOUN
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ན་	ན་	ADP
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྟེ་	སྟེ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
སླ་	སླ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལ་	ལ་	ADP
ཚུལ་	ཚུལ་	NOUN
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
རབ་	རབ་	ADV
སྟོང་ཕྲག་	སྟོང་ཕྲག་	OTHER
གི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
འབྲིང་	འབྲིང་	NOUN
བརྒྱད་	བརྒྱད་	NUM
བརྒྱ་པ་	བརྒྱ་པ་	NUM
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
ཇི་ལྟ་		
འབྱོར་པ་	འབྱོར་པ་	NOUN
འོ་	གོ་	PART
༑ ༑		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཚུལ་	ཚུལ་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རེ་ཞིག་	རེ་ཞིག་	NO_POS
སྟོང་ཕྲག་	སྟོང་ཕྲག་	OTHER
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ནི་	ནི་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དངོས་གཞི་	དངོས་གཞི་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྗེས་	རྗེས་	NOUN
ཀྱི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
སྔ་མ་	སྔ་མ་	ADJ
ལ་	ལ་	ADP
ཆོ་ག་	ཆོ་ག་	NOUN
བྱ་བ་	བྱ་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
སྟ་གོན་	སྟ་གོན་	NOUN
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
སྤྱྀར་		NON_WORD
གང་ཡང་	གང་ཡང་	NO_POS
རུང་བ་	རུང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
ནད་	ནད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
བཟློག་པ་	བཟློག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ནི་	ནི་	NO_POS
སྔ་	སྔ་	NOUN
བཤད་	བཤད་	VERB
ཟིན་	ཟིན་	VERB
ཏོ་	གོ་	PART
༑ ༑		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
ལ་	ལ་	ADP
དམིགས་པ་	དམིགས་པ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
མཐོ་གང་བ་	མཐོ་གང་བ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
སུ་	སུ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
འི་	གི་	PART
གཟུངས་	གཟུངས་	NOUN
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
མིང་	མིང་	NOUN
གིས་	གིས་	PART
སྤེལ་བ་	སྤེལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
ནི་	ནི་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
ནི་	ནི་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
།		PUNCT
གདུགས་	གདུགས་	NOUN
དང་བ་	དང་བ་	NOUN
དན་	དན་	OTHER
སྟོང་	སྟོང་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
འབྱོར་པ་	འབྱོར་པ་	NOUN
རབ་	རབ་	ADV
ཀྱིས་	གིས་	PART
ཚུལ་	ཚུལ་	NOUN
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
འབྱོར་	འབྱོར་	VERB
ན་	ན་	ADP
གདུགས་	གདུགས་	NOUN
བརྩེགས་པ་	བརྩེགས་པ་	VERB
འི་	གི་	PART
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
ལྔ་པ་	ལྔ་པ་	NUM
བཞི་	བཞི་	NUM
བཅུ་	བཅུ་	NUM
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
		
དེ་	དེ་	DET
འང་	ཀྱང་	PART
མ་	མ་	PART
འབྱོར་	འབྱོར་	VERB
ན་	ན་	ADP
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
བརྩེགས་	བརྩེགས་	NO_POS
ཉི་ཤུ་	ཉི་ཤུ་	NUM
བྱ་	བྱ་	VERB
།		PUNCT
		
ལུ་	ལུ་	NO_POS
		
དེ་	དེ་	DET
འང་	ཀྱང་	PART
མ་	མ་	PART
ཤུ་	ཤུ་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
		
དེ་ཡང་	དེ་ཡང་	ADV
མ་	མ་	PART
འབྱོར་	འབྱོར་	VERB
ན་	ན་	ADP
བརྩེགས་	བརྩེགས་	NO_POS
		
ལུ་	ལུ་	NO_POS
		
གདུགས་	གདུགས་	NOUN
རྩིབ་	རྩིབ་	NO_POS
		
མ་	མ་	PART
བརྒྱ་	བརྒྱ་	NUM
བརྒྱ་པ་	བརྒྱ་པ་	NUM
བཅུ་	བཅུ་	NUM
བྱ་	བྱ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྟོང་	སྟོང་	NUM
དུ་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
མར་མེ་	མར་མེ་	NOUN
ཡང་	ཀྱང་	PART
སྡོང་བུ་	སྡོང་བུ་	NOUN
ར་	ར་	NOUN
ཀྱི་	གི་	PART
		
སྣལ་མ་	སྣལ་མ་	NO_POS
		
ཞ་	ཞ་	OTHER
		
རྣམ་པ་	རྣམ་པ་	NOUN
		
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
ལྔ་པ་	ལྔ་པ་	NUM
བཞི་	བཞི་	NUM
བཅུ་པ་	བཅུ་པ་	NUM
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
ལྷ་བཤོས་	ལྷ་བཤོས་	NO_POS
ནི་	ནི་	NO_POS
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
		
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
གཞི་	གཞི་	NOUN
ར་	ར་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གཙང་མ་	གཙང་མ་	ADJ
འམ་	གམ་	PART
ས་གཞི་	ས་གཞི་	NOUN
གཙང་མ་	གཙང་མ་	ADJ
ལེགས་པ་	ལེགས་པ་	VERB
ལ་	ལ་	ADP
པད་འདབ་	པད་འདབ་	NO_POS
བརྒྱད་	བརྒྱད་	NUM
བྲིས་པ་	བྲིས་པ་	VERB
འི་	གི་	PART
		
ལུ་	ལུ་	NO_POS
		
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
བྲིས་པ་	བྲིས་པ་	VERB
འི་	གི་	PART
		
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
བཞུགས་	བཞུགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
འདབ་མ་	འདབ་མ་	NOUN
ས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
ནི་	ནི་	NO_POS
སྣོད་	སྣོད་	NOUN
ཐ་དད་	ཐ་དད་	ADJ
མ་	མ་	PART
འབྱོར་	འབྱོར་	VERB
ན་	ན་	ADP
འབུལ་བ་	འབུལ་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
ཐ་དད་	ཐ་དད་	ADJ
ཕུལ་བ་	ཕུལ་བ་	VERB
ས་	གིས་	PART
		
ཆོག་	ཆོག་	VERB
གོ་	གོ་	VERB
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཆོ་ག་	ཆོ་ག་	NOUN
		
སྔ་མ་	སྔ་མ་	ADJ
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
མི་	མི་	PART
བཅུ་	བཅུ་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
བཞི་	བཞི་	NUM
བཞི་	བཞི་	NUM
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ཀྱི་	གི་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
བརྩིས་	བརྩིས་	NO_POS
ན་	ནས་	PART
ཇི་ལྟ་		
བདེ་བ་	བདེ་བ་	VERB
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འོ་	གོ་	PART
།། །།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ནངས་པ་	ནངས་པ་	ADV
