form	lemma	POS	morph
ཚོགས་	ཚོགས་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
།		PUNCT
སྤྲུལ་	སྤྲུལ་	VERB
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
ཀྱི་	གི་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
།		PUNCT
ཐོབ་པ་	ཐོབ་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
ལ་	ལ་	ADP
མངོན་པ་	མངོན་པ་	OTHER
ཞེན་པ་	ཞེན་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
དུ་	ལ་	PART
བཟུང་བ་	བཟུང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
དེ་	དེ་	DET
ཁོ་ན་	ཁོ་ན་	DET
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
འགལ་རྐྱེན་	འགལ་རྐྱེན་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
སྐུ་གཟུགས་	སྐུ་གཟུགས་	NOUN
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
མི་	མི་	PART
བྱ་ན་	བྱ་ན་	NOUN
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ལྡེར་	ལྡེར་	NO_POS
སོ་	སོ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སོགས་པ་	སོགས་པ་	DET
།		PUNCT
སྨོས་ཅི་	སྨོས་ཅི་	NO_POS
དགོས་	དགོས་	VERB
། །		PUNCT
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
ན་	ན་	ADP
།		PUNCT
རང་	རང་	PRON
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་ཤེས་	སེམས་ཤེས་	NO_POS
རབ་	རབ་	ADV
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
།		PUNCT
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
འདི་	འདི་	DET
། །		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
།		PUNCT
ཕྱི་	ཕྱི་	OTHER
དེ་ཉིད་	དེ་ཉིད་	NOUN
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
།		PUNCT
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
ཉིད་	ཉིད་	DET
། །		PUNCT
སྤྱི་		
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མི་	མི་	PART
བྱ་	བྱ་	VERB
དཀྱིལ་	དཀྱིལ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
འགལ་རྐྱེན་	འགལ་རྐྱེན་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
ན་	ན་	ADP
།		PUNCT
འཁོར་	འཁོར་	NOUN
སྨྱུང་བ་	སྨྱུང་བ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཅིང་པ་	བཅིང་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
ལས་མི་	ལས་མི་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
གཞན་	གཞན་	DET
ན་	ནས་	PART
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
འགལ་	འགལ་	VERB
ལོ་	ལོ་	NOUN
ཞེ་ན་	ཅེ་ན་	PART
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མགོན་པོ་	མགོན་པོ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
དང་	དང་	NO_POS
ཀྲི་ཡ་	ཀྲི་ཡ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
།		PUNCT
གཞན་	གཞན་	DET
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
རྣམས་	རྣམས་	DET
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
།		PUNCT
ལྷག་པ་		
མོས་པ་	མོས་པ་	VERB
ས་	གིས་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
ཡང་	ཀྱང་	PART
བསྟན་	བསྟན་	VERB
གྱི་	གི་	PART
།		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
རིག་	རིག་	VERB
༑		PUNCT
ན་	ན་	ADP
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
མི་	མི་	PART
བྱེད་པ་	བྱེད་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནོ་	གོ་	PART
།།		PUNCT
ཇི་ལྟ་		
བདུད་རྩི་	བདུད་རྩི་	NOUN
མ་	མ་	NOUN
།		PUNCT
དོན་གཉེར་	དོན་གཉེར་	NOUN
བ་	བ་	ADP
༑ ༑		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
བླངས་	བླངས་	VERB
ན་	ནས་	PART
དར་བ་	དར་བ་	VERB
སྤོངས་	སྤོངས་	VERB
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ནི་	ནི་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
༑ ༑		PUNCT
འདོད་ཡོན་	འདོད་ཡོན་	NOUN
ལྔ་	ལྔ་	NUM
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏེ་	སྟེ་	PART
བདེ་བ་	བདེ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
མངོན་དུ་	མངོན་དུ་	NO_POS
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
ཐོབ་	ཐོབ་	VERB
ན་	ནས་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དང་	དང་	NO_POS
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
།		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
མ་	མ་	PART
ལུས་	ལུས་	NOUN
སྤངས་	སྤངས་	VERB
། །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
རྟོག་	རྟོག་	VERB
མེད་	མེད་	VERB
གང་	གང་	NO_POS
ཚེ་	ཚེ་	NOUN
བློ་ལྡན་པ་	བློ་ལྡན་པ་	NOUN
ས་	གིས་	PART
། །		PUNCT
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
མ་	མ་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
དོགས་པ་	དོགས་པ་	VERB
སྤངས་	སྤངས་	VERB
ཤིང་གནས་	ཤིང་གནས་	NO_POS
མེད་པ་	མེད་པ་	VERB
། །		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འདི་	འདི་	DET
ལ་	ལ་	ADP
འགྲུབ་	འགྲུབ་	VERB
ཅེས་	ཅེས་	PART
།		PUNCT
ཅི་	ཅི་	NO_POS
གསུངས་	གསུངས་	VERB
བཞིན་	བཞིན་	NOUN
། །		PUNCT
དེ་	དེ་	DET
ཚེ་	ཚེ་	NOUN
འགྲུབ་	འགྲུབ་	VERB
འགྱུར་	འགྱུར་	VERB
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
ཀྱི་	གི་	PART
རྒྱུད་པ་	རྒྱུད་པ་	NOUN
འཇུག་པ་	འཇུག་པ་	VERB
རྟོག་པ་	རྟོག་པ་	VERB
ས་	གིས་	PART
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
བསླང་བ་	བསླང་བ་	VERB
ས་	གིས་	PART
སྤྱད་	སྤྱད་	VERB
ན་	ན་	ADP
།		PUNCT
དམྱལ་བ་	དམྱལ་བ་	NOUN
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
ཡི་	ཡི་	ADP
། །		PUNCT
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
རུ་	ལ་	PART
ནི་	ནི་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
མེད་	མེད་	VERB
ན་	ན་	ADP
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
ཀྱི་	གི་	PART
རྒྱུད་པ་	རྒྱུད་པ་	NOUN
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གྲོལ་	གྲོལ་	VERB
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
གནས་	གནས་	NOUN
ནི་	ནི་	NO_POS
དྲི་མེད་	དྲི་མེད་	ADJ
ཞི་བ་	ཞི་བ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
དྲ་	དྲ་	NO_POS
གཞོམ་	གཞོམ་	NO_POS
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
འདའ་བ་	འདའ་བ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་བ་	བྱ་བ་	VERB
དམ་ཚིག་	དམ་ཚིག་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སྤྱོད་པ་	སྤྱོད་པ་	VERB
།		PUNCT
མཛད་པ་	མཛད་པ་	VERB
ལྟོ་	ལྟོ་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
གང་	གང་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
ཡང་ན་	ཡང་ན་	NO_POS
ས་	གིས་	PART
ཡང་	ཀྱང་	PART
དུ་	ལ་	PART
།		PUNCT
གོམས་པ་	གོམས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཀུན་	ཀུན་	DET
འད་	འདའ་	VERB
ར་	ལ་	PART
གྱི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དམ་ཚིག་	དམ་ཚིག་	NOUN
གནས་འགྱུ་	གནས་འགྱུ་	NO_POS
ར་བ་	ར་བ་	PART
། །		PUNCT
རྒྱས་བཤད་	རྒྱས་བཤད་	NOUN
ལ་	ལ་	ADP
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དངོ་	དངོ་	NOUN
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཤེ་	ཤེ་	VERB
བསམ་པ་	བསམ་པ་	VERB
འི་	གི་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ནུས་པ་	ནུས་པ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
།		PUNCT
ས་	ས་	ADP
བྱ་	བྱ་	VERB
། །		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
འདི་དག་	འདི་དག་	NO_POS
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
གཏད་	གཏད་	VERB
ལ་	ལ་	ADP
བྱ་	བྱ་	VERB
དགོས་	དགོས་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཀུན་བཟང་	ཀུན་བཟང་	ADJ
གི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
རང་	རང་	PRON
གི་	གི་	PART
ངང་	ངང་	NOUN
གིས་	གིས་	PART
འབྱུང་	འབྱུང་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
བལྟ་བ་	བལྟ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཅི་	ཅི་	NO_POS
ལྟ་	ལྟ་	OTHER
ལྟ་	ལྟ་	NOUN
ཞེ་ན་	ཅེ་ན་	PART
ངེས་པ་		
དངོས་པོ་	དངོས་པོ་	NOUN
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
།		PUNCT
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
དེ་	དེ་	DET
ཁོ་ན་	ཁོ་ན་	DET
།		PUNCT
འི་	འི་	ADP
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ཡི་	ཡི་	ADP
ནི་	ནི་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
བལྟ་	བལྟ་	VERB
།		PUNCT
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
སྤང་བ་	སྤང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
ལ་	ལ་	ADP
སྨད་པ་	སྨད་པ་	VERB
དེ་	དེ་	DET
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
		
གཙང་	གཙང་	PROPN
མི་གཙང་	མི་གཙང་	NO_POS
ཞེ་	ཅེས་	PART
བཏགས་པ་	བཏགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
ཡང་དག་	ཡང་དག་	ADJ
པར་མ་	པར་མ་	OTHER
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
སེམས་	སེམས་	NOUN
སུ་	སུ་	ADP
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
དང་	དང་	NO_POS
བོང་བུ་	བོང་བུ་	NOUN
རྔ་མོ་	རྔ་མོ་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
གླང་པོ་	གླང་པོ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
ཁྲག་འཐུང་	ཁྲག་འཐུང་	PROPN
ན་	ནས་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ཤ་	ཤ་	NOUN
ཡང་	ཀྱང་	PART
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བཟའ་བ་	བཟའ་བ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
ཤ་ཆེན་	ཤ་ཆེན་	NOUN
ཁྲག་	ཁྲག་	NOUN
གིས་	གིས་	PART
གོས་པ་	གོས་པ་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
ནི་	ནི་	NO_POS
བལྟ་	བལྟ་	VERB
༑ ༑		PUNCT
ཐ་མལ་པ་	ཐ་མལ་པ་	ADJ
འི་	གི་	PART
དམན་པ་	དམན་པ་	VERB
འི་	གི་	PART
ཤ་	ཤ་	NOUN
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
། །		PUNCT
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
འབུམ་ཕྲག་	འབུམ་ཕྲག་	OTHER
བརྒྱ་	བརྒྱ་	NUM
ལྡན་	ལྡན་	VERB
བཟའ་	བཟའ་	NOUN
། །		PUNCT
སྐྱུག་བྲོ་བ་	སྐྱུག་བྲོ་བ་	OTHER
འི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
སྤང་བ་	སྤང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
རུལ་པ་	རུལ་པ་	NO_POS
ཡི་	ཡི་	ADP
། །		PUNCT
སྦྲང་བུ་	སྦྲང་བུ་	NOUN
ཟེ་	ཟེ་	VERB
སྲིན་བུ་	སྲིན་བུ་	NOUN
བརྒྱ་	བརྒྱ་	NUM
ཕྲག་	ཕྲག་	NUM
ཟི་	ཟི་	NO_POS
ཟིར་	ཟིར་	NO_POS
ལྡན་	ལྡན་	VERB
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
སྐྱུགས་	སྐྱུགས་	VERB
བསྲེས་	བསྲེས་	NO_POS
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ཤ་	ཤ་	NOUN
ནི་	ནི་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ཆུ་	ཆུ་	VERB
གོ་	གོ་	NOUN
ལྡན་	ལྡན་	VERB
། །		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
སེམས་	སེམས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
དེ་	དེ་	DET
འང་	ཀྱང་	PART
སྐྱེ་	སྐྱེ་	NOUN
མེད་	མེད་	VERB
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
།		PUNCT
སྤྲོ་བ་	སྤྲོ་བ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
རྣམ་རྟོག་	རྣམ་རྟོག་	NOUN
སྤང་བ་	སྤང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
བསྲེས་	བསྲེས་	NO_POS
ན་	ནས་	PART
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ཆུ་	ཆུ་	NOUN
ནི་	ནི་	NO_POS
བཏུང་བ་	བཏུང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཤ་	ཤ་	NOUN
གང་ཡང་	གང་ཡང་	NO_POS
བཟའ་	བཟའ་	NOUN
བརྙེད་པ་	བརྙེད་པ་	NON_WORD
།		PUNCT
ར་མ་	ར་མ་	NOUN
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
། །		PUNCT
ཐ་མལ་པ་	ཐ་མལ་པ་	ADJ
འི་	གི་	PART
ཟ་	ཟ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
ཟ་བ་	ཟ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡང་	ཀྱང་	PART
རྟོག་པ་	རྟོག་པ་	VERB
གཉིས་	གཉིས་	NUM
ཐ་མལ་	ཐ་མལ་	ADJ
བྱ་	བྱ་	VERB
གཞན་	གཞན་	DET
དུ་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཤ་	ཤ་	NOUN
འི་	གི་	PART
རང་	རང་	PRON
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ས་	གིས་	PART
བཟའ་བ་	བཟའ་བ་	VERB
ཁ་ཟས་	ཁ་ཟས་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ན་	ནས་	PART
།		PUNCT
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
གཞན་པ་	གཞན་པ་	DET
འི་	གི་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
བཟའ་བ་	བཟའ་བ་	VERB
དེ་	དེ་	DET
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་	དེ་	DET
ཁོ་ན་	ཁོ་ན་	DET
འི་	གི་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
བགྲོད་པ་	བགྲོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
།		PUNCT
གཡུང་མོ་	གཡུང་མོ་	NO_POS
དེ་	དེ་	DET
ལ་	ལ་	ADP
བགྲོད་པ་	བགྲོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
ས་	གིས་	PART
།		PUNCT
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
བཟའ་	བཟའ་	NOUN
དང་	དང་	NO_POS
བཟའ་བ་	བཟའ་བ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཤ་	ཤ་	NOUN
ཡི་	ཡི་	ADP
གཟུགས་	གཟུགས་	NOUN
སུ་	སུ་	ADP
བརྟག་པ་	བརྟག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
༑ ༑		PUNCT
ཟེ་	ཟེ་	VERB
བགྲོད་པ་	བགྲོད་པ་	VERB
དང་	དང་	NO_POS
བགྲོད་པ་	བགྲོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བཟའ་བ་	བཟའ་བ་	VERB
དང་	དང་	NO_POS
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
སྡུག་པ་	སྡུག་པ་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
སྡུག་པ་	སྡུག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
